"","V1"
"B0097CZJEO-ASALSMUP49G7K",3
"B0097CZJEO-ATH0GKVJWSI5K",2
"B0097CZJEO-AXEA1RQI7VYE5",2
"B0097CZJEO-AZJSTF03AGKGF",1
"B0097CZJF8-A12S4W0T5ELPK",1
"B0097CZJF8-A18HDQA7IXLPVG",1
"B0097CZJF8-A18MBO1U4DPY20",1
"B0097CZJF8-A1ITO5AILEDEEU",2
"B0097CZJF8-A1JW7Y0D86P95I",1
"B0097CZJF8-A1OSXN5GGMR1WE",1
"B0097CZJF8-A1PDG6SG9LGXE0",3
"B0097CZJF8-A2A1XCCSA2JQ38",3
"B0097CZJF8-A2BWQKN73JXABW",1
"B0097CZJF8-A2HM2K6X8FVULC",3
"B0097CZJF8-A2HU1BU072XTRB",1
"B0097CZJF8-A2TQVWXDJXQ7AG",1
"B0097CZJF8-A30TZUERBHQL3S",1
"B0097CZJF8-A330J61PXRN9KJ",1
"B0097CZJF8-A36CE5FMRS4SNS",1
"B0097CZJF8-A3JIMLA7PJ88FU",4
"B0097CZJF8-A3MYVA1UVPMVSD",3
"B0097CZJF8-A3SCLYSWMIF6Z0",1
"B0097CZJF8-A3U40QFRVD6024",1
"B0097CZJF8-A3UTZW7O9G66K3",1
"B0097CZJF8-AGMRQQK99RGJ7",1
"B0097CZJF8-AJ1V8W3GEDFWA",1
"B0097CZJF8-AJQ29NDX5UH81",1
"B0097CZJF8-AS7XRK5I0ZOM7",1
"B0097CZJF8-AWPUVDKSOMAQF",2
"B0097CZR5U-A114MYNW4HBTTZ",1
"B0097CZR5U-A1E6JHQ1GITHB1",1
"B0097CZR5U-A1G5FSTA0U7NCX",1
"B0097CZR5U-A2APP4CV1PK0FC",1
"B0097CZR5U-A2XAL4SWTK574W",1
"B0097CZR5U-A35HTIFM5XZJTO",3
"B0097CZR5U-A3U29G6INICMKH",4
"B0099HIW5A-A1G8NO3XELUG8T",2
"B0099HIW5A-AGZ2HJEGGUXXQ",4
"B0099LATZ2-A1169Z7MADFCZE",2
"B0099LATZ2-A155UKTP8UHIVM",1
"B0099LATZ2-A15C32KNUNZ6WG",5
"B0099LATZ2-A15H51IGPPX4V1",1
"B0099LATZ2-A15IZVUBIKMYDD",1
"B0099LATZ2-A172HNVO733MHO",1
"B0099LATZ2-A1AANA7B53GG13",1
"B0099LATZ2-A1B97VFG25RN26",1
"B0099LATZ2-A1BAWMUQV0N9FU",1
"B0099LATZ2-A1CQDIM72172NA",1
"B0099LATZ2-A1DX1TK33GR63G",2
"B0099LATZ2-A1EGAR6H2M7GFP",5
"B0099LATZ2-A1ER9A4MC6SIRK",3
"B0099LATZ2-A1GM54TYGG1Y36",1
"B0099LATZ2-A1I8D8J5JPKALM",1
"B0099LATZ2-A1JHJ4LZHYMUSF",2
"B0099LATZ2-A1QGG5OA72ZIY0",1
"B0099LATZ2-A1R3XP7IPQ88DE",1
"B0099LATZ2-A1T0K2860VKIVR",1
"B0099LATZ2-A1UCBY0I1KIV0",1
"B0099LATZ2-A1WJ3P43SZUNDM",1
"B0099LATZ2-A1XYVFWNS19YML",1
"B0099LATZ2-A1ZM0X8U5C4WHT",2
"B0099LATZ2-A216K0QFXAYI76",1
"B0099LATZ2-A219VY80BTVKFM",2
"B0099LATZ2-A24FNWHO9RSGLX",2
"B0099LATZ2-A273GAU6CVX4X9",4
"B0099LATZ2-A27STEA68UMVSQ",1
"B0099LATZ2-A2BRD0UXUOKKCE",5
"B0099LATZ2-A2G4VDRLYHBC9N",5
"B0099LATZ2-A2H2ASTJ5DPD6B",4
"B0099LATZ2-A2JZJBS3NTR3BE",2
"B0099LATZ2-A2KCCLHC6X2MPX",1
"B0099LATZ2-A2LA7J6FER8UV1",1
"B0099LATZ2-A2LIPOEDSQU7MU",1
"B0099LATZ2-A2NOW4U7W3F7RI",1
"B0099LATZ2-A2NVC7RKW7JGTW",1
"B0099LATZ2-A2O96COBMVY9C4",1
"B0099LATZ2-A2QEBGYWFZ4OAT",1
"B0099LATZ2-A2QNWIDVVXOKJN",2
"B0099LATZ2-A2QPMHYX5NYBGB",1
"B0099LATZ2-A2VJ1VHBUZ9AIN",2
"B0099LATZ2-A2W0IUX5EKOOYZ",1
"B0099LATZ2-A2ZU3503IPDSZ9",4
"B0099LATZ2-A318B0UXD621SE",1
"B0099LATZ2-A3223T1C1M86CB",1
"B0099LATZ2-A328HKGDZWCJSD",3
"B0099LATZ2-A33127N83IUJF1",4
"B0099LATZ2-A33ZYFE8XMKKR1",1
"B0099LATZ2-A343FB6K7U71TB",1
"B0099LATZ2-A34OLTLBREA592",1
"B0099LATZ2-A34SA1Y59RGSLC",1
"B0099LATZ2-A35THX3TOIGY8I",1
"B0099LATZ2-A37ZSVBZI6YHXI",2
"B0099LATZ2-A38DJC7BTEFIAZ",1
"B0099LATZ2-A3AFL13UIPY9C3",1
"B0099LATZ2-A3CQYMUYI64DL4",1
"B0099LATZ2-A3D8EUOH4A0ILA",5
"B0099LATZ2-A3DF7916RH4MXV",4
"B0099LATZ2-A3F5901JO3NLMY",1
"B0099LATZ2-A3HLA7CA62PGR9",2
"B0099LATZ2-A3JI87FK9MSLL0",1
"B0099LATZ2-A3KM8PJRAFNVXO",1
"B0099LATZ2-A3KXJP2VONF26E",1
"B0099LATZ2-A3L8IWKD4SM7M5",1
"B0099LATZ2-A3LZZRKAQ1JXWD",1
"B0099LATZ2-A3MOVTJ6DYELYD",3
"B0099LATZ2-A3PPKNQH2G7X0V",2
"B0099LATZ2-A3QRL4VEQLL2OP",5
"B0099LATZ2-A3QRZVP3CZ899P",2
"B0099LATZ2-A3QWHVUFV6LGLM",2
"B0099LATZ2-A3S1RSWE9QMV2H",3
"B0099LATZ2-A3U2LDUE14UEVO",2
"B0099LATZ2-A3VF9QGSNPXXNN",3
"B0099LATZ2-A4739J9NGOGQV",1
"B0099LATZ2-A65ZK1JGO185O",1
"B0099LATZ2-A775Z4YSHQAM0",1
"B0099LATZ2-AAJVCBIDOYNGM",5
"B0099LATZ2-AB39HXPQYD7VN",1
"B0099LATZ2-AE4SY2TKPA8WI",2
"B0099LATZ2-AE4T46RCJCOS9",2
"B0099LATZ2-AEDCR7TTWGT0K",1
"B0099LATZ2-AFOYRYWT1HJW4",3
"B0099LATZ2-AHR2E9TC9IGEP",1
"B0099LATZ2-AHSN3OUT5I75X",1
"B0099LATZ2-AJCTKXJ1Q54ZA",1
"B0099LATZ2-AJW53ACXUCJ0M",1
"B0099LATZ2-AKUUS6SYV6JDW",1
"B0099LATZ2-ALLFM3GR4UHH0",1
"B0099LATZ2-AM1CG7VR2RMNQ",1
"B0099LATZ2-ANF12CYNZ8GXX",1
"B0099LATZ2-ANGH1T6TKKCNE",1
"B0099LATZ2-APT0A460T0LEU",1
"B0099LATZ2-AQE32ZYH6DCSB",1
"B0099LATZ2-AQVAK3RD9OQS6",3
"B0099LATZ2-AR1ES0GTLSZ8H",3
"B0099LATZ2-ARORS94TBIZWH",1
"B0099LATZ2-ARTO0TVJXP45J",1
"B0099LATZ2-ASCVD6SXXCCDI",4
"B0099LATZ2-AX3FSFJJ5IRVF",1
"B0099LATZ2-AZITNW7MPAPCW",3
"B0099LUS12-A15BQYO775L2I1",5
"B0099LUS12-A1FKLJ13HV0QJ9",1
"B0099LUS12-A1GPQHRSBRT8KM",2
"B0099LUS12-A1KQUUBJ8MMU35",1
"B0099LUS12-A1KVLZQAOHZ0HS",1
"B0099LUS12-A1N43DJ8X39VDQ",5
"B0099LUS12-A1YVNNERNSQRMZ",1
"B0099LUS12-A22DEC3XOL8SBD",1
"B0099LUS12-A22KZ8SIR2GWOE",1
"B0099LUS12-A264AFDBK9KUQF",1
"B0099LUS12-A265X9B46WECQJ",1
"B0099LUS12-A28UIO2779X7JY",2
"B0099LUS12-A2AG133VK7BAPX",3
"B0099LUS12-A2HMPPUJ6IRZ5F",1
"B0099LUS12-A2HVBMIW1BU08B",2
"B0099LUS12-A2I0AFJPU53W9M",1
"B0099LUS12-A2OB8BFP0W1VCM",3
"B0099LUS12-A2OLTFB8656A5I",2
"B0099LUS12-A2RI8WBB4PQXCP",1
"B0099LUS12-A2SHGC9FWAQ05X",1
"B0099LUS12-A2VADST8ZXVU79",1
"B0099LUS12-A2VU6M051TDZLF",3
"B0099LUS12-A2X0TIQFBM5KQI",2
"B0099LUS12-A35D5UIHP88BKG",1
"B0099LUS12-A37SCDTY0PEVLO",1
"B0099LUS12-A39IS4CNI35DWU",1
"B0099LUS12-A3GATW06U9S0KH",2
"B0099LUS12-A3GHV00N3N8WS7",2
"B0099LUS12-ADSSH5R0U6X0B",1
"B0099LUS12-AQ3MJUKKNDISI",2
"B0099LUS12-AQJHJS8BXDS09",1
"B0099LUS12-AUSJGDW3FYYQJ",5
"B0099QRVZS-A1144DNX4HI6CY",3
"B0099QRVZS-A13LSB7E1TDJLR",1
"B0099QRVZS-A14C4MP73BBB5D",3
"B0099QRVZS-A18E295FVF3RXJ",2
"B0099QRVZS-A1A36II9T83LAE",3
"B0099QRVZS-A1DQDDDN20LGAQ",3
"B0099QRVZS-A1E77E66RJ73ZW",2
"B0099QRVZS-A1FD306YTQ5V0F",5
"B0099QRVZS-A1GC5W2SSA5FKR",2
"B0099QRVZS-A1GTCCPXZTYMVC",1
"B0099QRVZS-A1OATGH4DF0RF0",1
"B0099QRVZS-A1SEYWGOMDUVKD",1
"B0099QRVZS-A1V343TAXJ1C1S",1
"B0099QRVZS-A1V3WJ2AUBLJHT",1
"B0099QRVZS-A1XFXL079J5A41",3
"B0099QRVZS-A223KCV55L49TE",1
"B0099QRVZS-A24QHHKZC5HY5Q",2
"B0099QRVZS-A26TLK12MOME81",3
"B0099QRVZS-A27STEA68UMVSQ",1
"B0099QRVZS-A2CSE80UG4FTWI",2
"B0099QRVZS-A2G6KGV35QXGGL",1
"B0099QRVZS-A2GS2T5JJSZN82",1
"B0099QRVZS-A2NOW4U7W3F7RI",1
"B0099QRVZS-A2VXUCE14T9CFX",1
"B0099QRVZS-A2WDDNJUZH1T85",5
"B0099QRVZS-A2XHVJBGR6AFUT",2
"B0099QRVZS-A3LOBMB325VTMU",1
"B0099QRVZS-A3SJDNYFNTP1VD",1
"B0099QRVZS-A3U2V32MUHOMMW",1
"B0099QRVZS-A3U6TNVJZLV8U0",3
"B0099QRVZS-A3VQEFLCPTBOZ2",4
"B0099QRVZS-A4JT6LEXS2TQI",1
"B0099QRVZS-A8FY9ZYW37G42",2
"B0099QRVZS-AAMTWIGY1R7E4",3
"B0099QRVZS-ACD8D9XRJ7JJ5",1
"B0099QRVZS-AFX6IQ45GF7CS",3
"B0099QRVZS-AHGBZ1WZJ8CFC",3
"B0099QRVZS-ANL3Z1TLI6PVR",1
"B0099QRVZS-ANTZMWK793OIN",3
"B0099QRVZS-AONMGK3SZVYT1",1
"B0099QRVZS-APVB56N70WMAD",1
"B0099QRVZS-AWLJWR1MC1XHT",2
"B0099QRVZS-AXO5JSHYITG5D",2
"B009AY88B0-A1A3HW50K0TBM9",1
"B009AY88B0-A2DVEK1HARJ5GE",1
"B009AY88B0-A3GS55QF3XAPBC",1
"B009AY88B0-AHX6DL0U2NNDF",5
"B009CD09EI-A0992633I2XTZL1LVX7Q",1
"B009CD09EI-A2K0FGSAOZBNTC",1
"B009DFZS7I-A1COGK3MDD6WOX",4
"B009DFZS7I-A1DBAG51H1N481",1
"B009DFZS7I-A1LZY4XKT0HV3Z",2
"B009DFZS7I-A1N7GTQ8ATHENW",2
"B009DFZS7I-A1X2BMUE4035ZY",4
"B009DFZS7I-A1Z5VATEV0FLZU",3
"B009DFZS7I-A20GKP8PO7SMHD",1
"B009DFZS7I-A2797NEVPK9YVS",4
"B009DFZS7I-A29EKZDCND63ZJ",3
"B009DFZS7I-A2F48FPFSR7G97",2
"B009DFZS7I-A2G0HIW8CDEQ4H",2
"B009DFZS7I-A2HB5LVK9LDMXJ",1
"B009DFZS7I-A2K3NLUJ1T73O6",1
"B009DFZS7I-A2WPTIBXLIKL0A",1
"B009DFZS7I-A2X93JHCJIY6QO",2
"B009DFZS7I-A2XMQXCLEFS1MP",1
"B009DFZS7I-A2ZHXS9TJ2DZNT",1
"B009DFZS7I-A3CR6C7RMWNRW1",3
"B009DFZS7I-A3DQBVK2JJDF0F",3
"B009DFZS7I-A3HYCW33Z9E4HF",2
"B009DFZS7I-A3KPS9RCFT9DYI",1
"B009DFZS7I-A3KWO78ZQNHI9I",3
"B009DFZS7I-A3MDRH0SKCY83C",3
"B009DFZS7I-A9IRLUEP6GWNI",3
"B009DFZS7I-AETIXFH0Y5XAO",2
"B009DFZS7I-ANXWB3NSVOO77",1
"B009DFZS7I-AO1RODQ3MIAVR",1
"B009DFZS7I-ATXDQUQEW8IZ2",1
"B009DHB2H6-A1BN9TXBLWDVF1",2
"B009DHB2H6-A2I8D2DFVQIGM7",2
"B009DHB2H6-A2N8C31NNIBAGU",1
"B009DHB2H6-A3KANEAGZXXGC3",4
"B009DHB2H6-A3KKZ3ZPSCX8M7",1
"B009DHB2H6-AQYL3EN6W57A7",1
"B009DNTXFI-A2943YYD0QEHUF",1
"B009EOJNNS-AF06767H5DIRM",3
"B009EQJ77I-A1BSKX62IDEDHD",3
"B009EQJ77I-A1IS85B9FDM22F",3
"B009EQJ77I-A1SFY4TR2KV2NM",3
"B009EQJ77I-A1X3ZBL2A7XCUU",3
"B009EQJ77I-A27MBMFMSDQAYD",1
"B009EQJ77I-A295RN6QAIXVDG",1
"B009EQJ77I-A2Q2QVH3OJ4KDE",1
"B009EQJ77I-A34BD2FLY0KKSX",3
"B009EQJ77I-A3EPKOWPCPOK0W",1
"B009EQJ77I-A3R900Z12NEGC6",5
"B009EQJ77I-A4UIE7U36GI5W",5
"B009EQJ77I-A4ZS53JZ62TK",1
"B009EQJ77I-A6MI8JJ1253TV",4
"B009EQJ77I-A9XARMPFCDN72",3
"B009EQJ77I-AEU5C434KM628",1
"B009EQJ77I-AOXP0GYOI582R",1
"B009EQJ77I-ARWP6GO4O8G6Y",1
"B009EQJ77I-AV8QCPGZW0SDQ",5
"B009EQJ77I-AWJNKD7LFI6VT",1
"B009F9Q2U4-A12EXING30K5EN",1
"B009F9Q2U4-A15QGOU9Z108JH",1
"B009F9Q2U4-A33AJ8UU8V4COI",1
"B009F9Q2U4-AL4FQY9CC0AI2",3
"B009F9R6K4-A1N2GRVO3MFH70",5
"B009F9R6K4-A23G7YKV9IFUX9",1
"B009F9R6K4-A2WQ0SAAYUMR54",1
"B009F9R6K4-AL9X5LRX1G9KY",1
"B009F9R6K4-ALF1T5NG6H9N7",1
"B009FMQM6K-AGU2P8FL49IXH",2
"B009HQAR56-A2NOW4U7W3F7RI",1
"B009HQAR56-A2R3QACTNFZ33K",2
"B009HQAR56-A346VVOQY7OGEH",1
"B009HQAR56-AD7IWL41E1GU",1
"B009IRGQPO-A18ABCA0TEW08B",1
"B009IRGQPO-A1AH4IV92ZWOV6",1
"B009IRGQPO-A1GI3AKNZ65M2Q",1
"B009IRGQPO-A1OI1UERD7G3RL",1
"B009IRGQPO-A1SXPUO3BL2S9N",3
"B009IRGQPO-A1TKEBWPVHG9AD",2
"B009IRGQPO-A1U2TV4ZM0SM66",3
"B009IRGQPO-A1WH85U9XST6JP",3
"B009IRGQPO-A1XQCIEIDC6A81",3
"B009IRGQPO-A22IUXH2LWTHAD",3
"B009IRGQPO-A22MHWKRGV89RZ",1
"B009IRGQPO-A24ZD5H6X11QPH",1
"B009IRGQPO-A2N8B2CWLTJT2",5
"B009IRGQPO-A2P8QT946K4MZJ",1
"B009IRGQPO-A2Q5U4AMY1U5NS",1
"B009IRGQPO-A2R8H2MAC53C0N",2
"B009IRGQPO-A2WDV4G1OQAA0R",1
"B009IRGQPO-A2ZOOT9IT4U4KZ",3
"B009IRGQPO-A3ES3DXVD47TOS",3
"B009IRGQPO-A3F5L2TTGD16G2",2
"B009IRGQPO-A3PQKQV1OFJG2W",3
"B009IRGQPO-A3T3HTSX6G4DOX",2
"B009IRGQPO-A5NP0Y2UIGFH",1
"B009IRGQPO-AMHB3D3PJXJSH",1
"B009IRGQPO-AQCA8TL5FA651",4
"B009IRGQPO-AYI9RQGM5DBYV",3
"B009JJT4KK-A18VKSRVVAMYO3",2
"B009JJT4KK-A1AS27H7PN3VSW",5
"B009JJT4KK-A1IT11ZDY1CR8J",2
"B009JJT4KK-A1QCSQ1FYVQJBP",1
"B009JJT4KK-A1X6OSA5CJXC7K",1
"B009JJT4KK-A23LCAA3JDQHK8",2
"B009JJT4KK-A2NOW4U7W3F7RI",1
"B009JJT4KK-A37ED0E068XF76",1
"B009JJT4KK-A3AHUTIF680JIM",1
"B009JJT4KK-AAIT0S747XPCZ",1
"B009JJT4KK-AENX5WOUMOP90",1
"B009JJT4KK-ALZ6PLF6PMA7S",2
"B009KGG554-A10NVOSPO7F6I7",1
"B009KGG554-A1G9E9K9N12EOP",1
"B009KKP10U-A1070UGZITQ6B4",1
"B009KKP10U-A1PXOUVXPLXZK9",5
"B009KKP10U-A1XOLQ3I0H53N8",3
"B009KKP10U-A1Y13ZL6E1B05G",1
"B009KKP10U-A1Z3JUKF0ERHFR",2
"B009KKP10U-A29BPGCAGE10E3",5
"B009KKP10U-A2P5HXX8N6HP4Z",3
"B009KKP10U-A2P7S0CBSXZ8F2",5
"B009KKP10U-A2YV2BITBHXN75",1
"B009KKP10U-A3ENJ59ZZX2HBZ",1
"B009KKP10U-A3HNLD1F481H7H",1
"B009KKP10U-A3RC62CRW6LB1A",3
"B009KKP10U-AI3VVFLRK2L7A",5
"B009KKP10U-AOTLVU33ZNI30",3
"B009KKP10U-APVBW9S8ADFVT",5
"B009KPORT6-A1O4SWJM3JOK43",5
"B009LDPWKU-A2NOW4U7W3F7RI",1
"B009LDPWKU-A2VPHR17SUAUUI",5
"B009LDPWKU-A33ZYFE8XMKKR1",1
"B009LDPWKU-A38HS92UBE3ZIA",2
"B009LDPWKU-A3EXMDDJE7KQVR",1
"B009LIJNYQ-AMZJUGMUP0GN9",1
"B009LJJR2S-A1BHBQNMZR303W",3
"B009LJJR2S-A1U2N978CR2TRS",2
"B009LJJR2S-A2BS5L9NBIYDL",2
"B009LJJR2S-A2IS55OFTGQPWY",2
"B009LJJR2S-A2LKD1S83YY85E",4
"B009LJJR2S-A2MJ34L7BROZ3S",2
"B009LJJR2S-A2O9GX85IZCUQ6",5
"B009LJJR2S-A2VXM1D7AW2JMJ",1
"B009LJJR2S-A32W7MGLZNB36K",2
"B009LJJR2S-A3TOAIQW25JBBJ",3
"B009LJJR2S-A6JUZLM3AYMFV",1
"B009LJJR2S-ABVR37OBYYMO0",1
"B009LM67GE-A1PIGQ7GF3XNBI",1
"B009LM67GE-A1QGNF0HZINAHD",2
"B009LM67GE-A2QG1DSSFY43DW",1
"B009LM67GE-A8Z7ZZPCBKP4F",1
"B009LM67GE-AJ5941ILM28M9",1
"B009MB6Z52-A173XJIB39J763",1
"B009MB6Z52-A1LCHW0R0J2RK1",4
"B009MB6Z52-A21PUOXGE58CNV",2
"B009MB6Z52-A26II48FEP0CHW",4
"B009MB6Z52-A3A6LFW2RCGKJQ",1
"B009MB6Z52-A5OF2U5JTUIB3",5
"B009MB6Z52-A9ASVYK0UMM4C",4
"B009MB6Z52-AJNBOJP5IZ9B",3
"B009MB6Z52-AON3ZP7XBDOPP",1
"B009MB6Z52-ASO5N6IFJYE4V",1
"B009MQZFP8-A1BLM9DB9YV3DF",1
"B009MQZFP8-A1EUPHWYPSA66H",1
"B009MQZFP8-A1GRLRBHSQOG40",1
"B009MQZFP8-A1OXE0QEO9WS07",1
"B009MQZFP8-A1QWZMCCVP3TLW",1
"B009MQZFP8-A1UD77ZP7N4HOQ",1
"B009MQZFP8-A23R7O0Y6W9SYR",1
"B009MQZFP8-A24D8QF90OIDN7",1
"B009MQZFP8-A2CVVBIGU5DS6S",1
"B009MQZFP8-A2G7JW2HR73EQW",1
"B009MQZFP8-A2GE6F96PB8ZTE",2
"B009MQZFP8-A2MLSPUIR8HZYD",1
"B009MQZFP8-A2XF74RYKFW2XJ",1
"B009MQZFP8-A36HVZSK90NOA0",5
"B009MQZFP8-A3N9IGIZ5KYPLW",3
"B009MQZFP8-ACAAGYBP5KEDS",1
"B009MQZFP8-AK95TZ5B19MWF",1
"B009MQZFP8-ATMU3TY7E2BP4",2
"B009NCJMZU-A14570CZGEPZ49",5
"B009NCJMZU-A246A2GAVI6T8I",4
"B009NCJMZU-A2LUK2ZSKOVPKH",4
"B009NCJMZU-A3OZ7I7ARF18FK",1
"B009NCJMZU-A3PPOD3LJJCT7W",3
"B009NCJMZU-AANT4KQOBAQ4F",3
"B009NCJMZU-AX9J1WAL8YN96",5
"B009PLBLQC-A03078421Z02IUAXOIXOK",1
"B009PLBLQC-A03722411A0DT0CON9MWK",1
"B009PLBLQC-A12B3QOHTNQN93",3
"B009PLBLQC-A14N1Y38APEXZV",5
"B009PLBLQC-A15PLCDE3416ZR",4
"B009PLBLQC-A15WMGKVI8YW4Z",1
"B009PLBLQC-A166UMMXEUMQ2B",1
"B009PLBLQC-A16FQ8LG4BPMPD",1
"B009PLBLQC-A16GFO3U5UN5V6",1
"B009PLBLQC-A172KT1TIJ9B5N",2
"B009PLBLQC-A179HV5MY2KBRC",2
"B009PLBLQC-A17BF1RLJR3ZBU",1
"B009PLBLQC-A17KAZRD3PGZ6J",2
"B009PLBLQC-A17RK8JN414ZTQ",1
"B009PLBLQC-A18APU997KSGM1",1
"B009PLBLQC-A18BALU669XWN0",3
"B009PLBLQC-A18MA35LYK7LHQ",1
"B009PLBLQC-A18MOW4E2OHEZ2",2
"B009PLBLQC-A18QCV64VT6PJJ",1
"B009PLBLQC-A18W0VT0DJXZKA",1
"B009PLBLQC-A18ZLAM3WZM5Q3",1
"B009PLBLQC-A19JZOC7Q5W9LY",1
"B009PLBLQC-A19R4YXP0IAPV1",2
"B009PLBLQC-A1AM35RM1QQY7D",1
"B009PLBLQC-A1AVGFALWDSEHX",1
"B009PLBLQC-A1BD73IAW04XMZ",1
"B009PLBLQC-A1C1FYIHPKT3US",1
"B009PLBLQC-A1CGTSF8K7J3GT",1
"B009PLBLQC-A1DDV63ZSYNGZ1",3
"B009PLBLQC-A1DXPFJ1M7RIQ6",2
"B009PLBLQC-A1EPKI84KRN1KC",3
"B009PLBLQC-A1FGP6FK6PCQCN",1
"B009PLBLQC-A1FHW1GU6Y5TZY",1
"B009PLBLQC-A1FK5JLY1969YV",2
"B009PLBLQC-A1FPQ8A77VUDNL",3
"B009PLBLQC-A1G4ZB7IBE50XH",1
"B009PLBLQC-A1I02AQSC39AL3",1
"B009PLBLQC-A1I8C1664N6VCR",1
"B009PLBLQC-A1IJ9DKE5KC14O",1
"B009PLBLQC-A1J9LZYLMFT3AL",4
"B009PLBLQC-A1JLRYFNLDR58C",2
"B009PLBLQC-A1K3NVVJ2YFJI0",3
"B009PLBLQC-A1KOVGO7JBUJ6V",2
"B009PLBLQC-A1LBRUUCP8FU8D",1
"B009PLBLQC-A1LM9ZHEYM4DJ",1
"B009PLBLQC-A1LWRJ7LYARV3K",3
"B009PLBLQC-A1M9IYDBOPJ88M",2
"B009PLBLQC-A1N7LDLBXMN9AC",1
"B009PLBLQC-A1O1R36XQJOV3V",3
"B009PLBLQC-A1OI0D2W18UB4",3
"B009PLBLQC-A1OZD5VTMGEQN1",2
"B009PLBLQC-A1PY1VPLMDCFFK",2
"B009PLBLQC-A1QA1WYEU1P6TN",1
"B009PLBLQC-A1QXPASRVK4WQK",1
"B009PLBLQC-A1R15P16D6UN6B",1
"B009PLBLQC-A1RNU59O6I16Z9",1
"B009PLBLQC-A1RPBZVTH1RIIM",1
"B009PLBLQC-A1SA4KJQI9BJSN",3
"B009PLBLQC-A1SVZ07IVBOCQM",2
"B009PLBLQC-A1TH05UU8PEKRS",1
"B009PLBLQC-A1TVLCFRVMS2P0",1
"B009PLBLQC-A1U3KSKV6HFRRD",1
"B009PLBLQC-A1VHWYZLCM48BF",1
"B009PLBLQC-A1VL58HXKJ9II8",1
"B009PLBLQC-A1VS1BA5S7W9WH",2
"B009PLBLQC-A1W8887BVLLI3U",4
"B009PLBLQC-A1WUG1SL6OZO5N",1
"B009PLBLQC-A1WWKX8EGWKKAY",1
"B009PLBLQC-A1XBKIJLBZ1EBP",2
"B009PLBLQC-A1YLC021EYHWGA",2
"B009PLBLQC-A1YUHS0ES62R6L",4
"B009PLBLQC-A1YVUSGM78C9HF",4
"B009PLBLQC-A1ZV8GMS2SO12P",1
"B009PLBLQC-A20GN1JW7UJQCX",1
"B009PLBLQC-A21H3HAZ9EGWJ",1
"B009PLBLQC-A22031RPY59ZB1",1
"B009PLBLQC-A22CM6G0EKXH8Q",2
"B009PLBLQC-A22KOJKNVCKAMO",3
"B009PLBLQC-A24AH101AMONYT",2
"B009PLBLQC-A24RU2Y2CVV1SP",1
"B009PLBLQC-A25728KLFF5DOT",5
"B009PLBLQC-A26R8AS1XVSDS9",1
"B009PLBLQC-A2734BHNBTQC4F",2
"B009PLBLQC-A278MOD6A85ELM",4
"B009PLBLQC-A285ZYIJM75MZJ",1
"B009PLBLQC-A28IQL4HFI7BY3",2
"B009PLBLQC-A28MAM1MNJC1AC",2
"B009PLBLQC-A291F3L75FORGL",1
"B009PLBLQC-A2AVBVKIF18KM4",1
"B009PLBLQC-A2AWYOMOAKBUHM",1
"B009PLBLQC-A2CEWEWVABRBZU",3
"B009PLBLQC-A2DZADJK3CRCQN",1
"B009PLBLQC-A2E7X63QVEL5ZQ",1
"B009PLBLQC-A2EBCD7316YKBW",1
"B009PLBLQC-A2FT5F5LFHFJ0I",2
"B009PLBLQC-A2FYLHHV609XAH",1
"B009PLBLQC-A2HL3KFBKZG1UH",1
"B009PLBLQC-A2J2BGFUU1H0SX",1
"B009PLBLQC-A2J4O74MT63W6G",1
"B009PLBLQC-A2JFO2Y5KNKGLH",1
"B009PLBLQC-A2K604JN16DLJF",2
"B009PLBLQC-A2LT2US7XQM477",2
"B009PLBLQC-A2MNBFMUMZX0OS",5
"B009PLBLQC-A2NGW9WQC5YIH7",5
"B009PLBLQC-A2NHOBN69A398S",1
"B009PLBLQC-A2O0Y4GA707BD",3
"B009PLBLQC-A2OP1DQO2DF8Q8",1
"B009PLBLQC-A2Q5IDC59R8NQX",1
"B009PLBLQC-A2QBX7NZEJB6BD",1
"B009PLBLQC-A2R4CZJX5YZJF",1
"B009PLBLQC-A2RKDWE15XELMJ",2
"B009PLBLQC-A2RLZ6PZ495JT0",1
"B009PLBLQC-A2RN649U24NMX7",1
"B009PLBLQC-A2V8IGPVOI22ML",1
"B009PLBLQC-A2VALK0OO7WUTF",1
"B009PLBLQC-A2VPTS4FI3NI59",1
"B009PLBLQC-A2WE893QYME46X",4
"B009PLBLQC-A2XCPEXHYFPH53",2
"B009PLBLQC-A2XIVGCQ59JKEM",1
"B009PLBLQC-A2YM7FQKG0E24",1
"B009PLBLQC-A2ZI4FZDJYUDKB",3
"B009PLBLQC-A2ZLCCFJXOJVLY",1
"B009PLBLQC-A2ZQP1OFFD2ZNL",2
"B009PLBLQC-A2ZY1BXZT4KHYN",1
"B009PLBLQC-A2ZY9F2QS24W04",1
"B009PLBLQC-A31Z1DQRW14TDS",3
"B009PLBLQC-A326BMSKB0P4BK",1
"B009PLBLQC-A33C9NP1GWC6MG",1
"B009PLBLQC-A33Q02TZCU3Z2M",3
"B009PLBLQC-A34H3CEE801GZD",1
"B009PLBLQC-A362F5STHE6N9V",5
"B009PLBLQC-A374PNR4527ZRN",3
"B009PLBLQC-A37OS0Q7A4MUWA",1
"B009PLBLQC-A37WEJKV6I5SVF",1
"B009PLBLQC-A384U18WZC1VED",1
