"","V1"
"B000GXZ2GS-A1QMZ4W4X45QTA",3
"B000GXZ2GS-A1QY3EQ9BCMK7D",5
"B000GXZ2GS-A1R7G9Z3HL3AAJ",3
"B000GXZ2GS-A1RA1WM44WL8I1",3
"B000GXZ2GS-A1RL7XQ3H5RSE0",5
"B000GXZ2GS-A1S11EQXXNJ7EQ",2
"B000GXZ2GS-A1S2QMHGI56R48",3
"B000GXZ2GS-A1S47NCK26LRFX",3
"B000GXZ2GS-A1S82CWD317PRA",3
"B000GXZ2GS-A1S87Q7SLMU2SF",3
"B000GXZ2GS-A1SERRQFBIY9L6",3
"B000GXZ2GS-A1T6B9M6NPI0QV",3
"B000GXZ2GS-A1TDFY198Y85RB",5
"B000GXZ2GS-A1TG2WJAQQXPA",2
"B000GXZ2GS-A1TWB6SGH35ZYQ",3
"B000GXZ2GS-A1U1P0K5YDA980",2
"B000GXZ2GS-A1U2S52UPE6Y1J",1
"B000GXZ2GS-A1UEYLNG0WWFFB",2
"B000GXZ2GS-A1UMWX1GQAARP4",2
"B000GXZ2GS-A1UVOEOEZIFRT0",3
"B000GXZ2GS-A1V72JNBZSW35K",5
"B000GXZ2GS-A1VDS2AP7UGKV8",3
"B000GXZ2GS-A1VU83O8JE9Y6H",5
"B000GXZ2GS-A1VU9096IN460S",3
"B000GXZ2GS-A1VWHCP6D3TQ3A",3
"B000GXZ2GS-A1W0Y4O31E2D97",2
"B000GXZ2GS-A1W4YEYUNGRJRR",1
"B000GXZ2GS-A1WIB0YFI2EDSU",2
"B000GXZ2GS-A1WTB3CHGDK241",3
"B000GXZ2GS-A1WZ2HY88S28XI",2
"B000GXZ2GS-A1WZNVPORLJ4EK",5
"B000GXZ2GS-A1X12BLD8BYQI",3
"B000GXZ2GS-A1X9YLK3R4VJL1",3
"B000GXZ2GS-A1XAS1XF7LD72S",2
"B000GXZ2GS-A1XDBWK0LCO7MG",5
"B000GXZ2GS-A1XGB066021SZF",5
"B000GXZ2GS-A1XQGG15HFSTG5",5
"B000GXZ2GS-A1XTS9N0WWGT3T",3
"B000GXZ2GS-A1XTWM4AQ4ST1Z",3
"B000GXZ2GS-A1Y4V1RK4RVHL7",5
"B000GXZ2GS-A1Y7QKP8LZZ7UL",2
"B000GXZ2GS-A1Y9MP0S19WTNH",3
"B000GXZ2GS-A1YOZVORYOTH6O",5
"B000GXZ2GS-A1YSDPU0GGBBOD",5
"B000GXZ2GS-A1Z0ZJ9HEHZW2N",5
"B000GXZ2GS-A1Z7AGWGQWPOE6",3
"B000GXZ2GS-A1ZAZRSTOZ9T99",3
"B000GXZ2GS-A1ZE27E7OPXPVO",5
"B000GXZ2GS-A1ZOTWMG8TXW0L",2
"B000GXZ2GS-A206XN7EN2R6D6",3
"B000GXZ2GS-A209R68OP9TLJW",3
"B000GXZ2GS-A20N2SQ82J7XG6",3
"B000GXZ2GS-A20S0LVPLO2KX6",3
"B000GXZ2GS-A20S81B4LXMVJS",3
"B000GXZ2GS-A20XBOI88ZPGNQ",5
"B000GXZ2GS-A21F0UEG4S5YEW",1
"B000GXZ2GS-A21NX6FVZBBK28",3
"B000GXZ2GS-A220DD0KFLGHN8",2
"B000GXZ2GS-A2240A2XNDAHZT",2
"B000GXZ2GS-A22DBAEFX6PTS2",2
"B000GXZ2GS-A22FMMZ76YNG27",5
"B000GXZ2GS-A22JN4DGCEYFYO",3
"B000GXZ2GS-A22OJV1QLOBTZY",2
"B000GXZ2GS-A237SSH93EWQ45",3
"B000GXZ2GS-A23C3Z4DRQ7MPM",3
"B000GXZ2GS-A246D9SZF3Z2HK",5
"B000GXZ2GS-A248TL5QGYCGU5",1
"B000GXZ2GS-A24FVIDQC89DGK",3
"B000GXZ2GS-A24JF377NKPD7G",3
"B000GXZ2GS-A24KDMVVZL6A5X",2
"B000GXZ2GS-A24KWLKPWNFG4P",2
"B000GXZ2GS-A252UVAX7BTPYL",5
"B000GXZ2GS-A258HJZ2KKARDT",3
"B000GXZ2GS-A25NGYNQNHT5HZ",2
"B000GXZ2GS-A25PBDFN1YUN2C",2
"B000GXZ2GS-A25ZMDQ8Q7MD5W",3
"B000GXZ2GS-A25ZQ6BBB1FJ1Q",3
"B000GXZ2GS-A2620QGMMV7IEB",2
"B000GXZ2GS-A266MCVG8DQQ8Q",3
"B000GXZ2GS-A26714TT8CR2S",5
"B000GXZ2GS-A26FFJ52629G6P",2
"B000GXZ2GS-A26GKLKCB78NC5",3
"B000GXZ2GS-A26GXZ5K7UFX3M",3
"B000GXZ2GS-A26OMM2THNFLR8",3
"B000GXZ2GS-A26TW8NW3QU0N6",3
"B000GXZ2GS-A26W3I2BOVNTV1",3
"B000GXZ2GS-A27LY7LVFX9T9S",3
"B000GXZ2GS-A27M6TOA52GSRL",3
"B000GXZ2GS-A27OP343YMG7UX",3
"B000GXZ2GS-A27QSH3FZOOSE",1
"B000GXZ2GS-A27SJPRV4VJ331",2
"B000GXZ2GS-A27Z2WGU69TOD9",3
"B000GXZ2GS-A28EV5UJDFTI12",5
"B000GXZ2GS-A291AF3S6QZMB8",2
"B000GXZ2GS-A29BSYP437N15M",5
"B000GXZ2GS-A29FA0IGTE263J",3
"B000GXZ2GS-A29HE5LDOLAFT5",2
"B000GXZ2GS-A29I4FM4EE19V4",5
"B000GXZ2GS-A29IP2N2DSBH3T",5
"B000GXZ2GS-A29KKY4BS7YATZ",3
"B000GXZ2GS-A29N35N9QGAUH7",3
"B000GXZ2GS-A29PHLY6Q890DC",2
"B000GXZ2GS-A2A9HTQL7HZONQ",2
"B000GXZ2GS-A2ACVW13F4TWRX",3
"B000GXZ2GS-A2AEJZVUOK1NH",2
"B000GXZ2GS-A2AFJH2JOS7AUB",5
"B000GXZ2GS-A2AY9UJNGNMHGY",3
"B000GXZ2GS-A2B5VZSETAWU2M",5
"B000GXZ2GS-A2BCU5M8D019KG",2
"B000GXZ2GS-A2BEHJMCLCXR10",3
"B000GXZ2GS-A2BGVGB75XCEGM",5
"B000GXZ2GS-A2BT7WPX4WKM2W",2
"B000GXZ2GS-A2BYR1J7U8JHMP",1
"B000GXZ2GS-A2C2YFK9YP1HBA",3
"B000GXZ2GS-A2C3O7FX54FG5P",3
"B000GXZ2GS-A2CYX87ZNITREE",3
"B000GXZ2GS-A2DA0A2P90SHWP",5
"B000GXZ2GS-A2DBY796YDA1GI",2
"B000GXZ2GS-A2DDU4LBEJISTK",3
"B000GXZ2GS-A2DL218M1U2B8J",2
"B000GXZ2GS-A2DXPEYBTQMKJR",2
"B000GXZ2GS-A2E2XOW8Q6WQPB",3
"B000GXZ2GS-A2E3MXMTJ0C17R",2
"B000GXZ2GS-A2E9N7IXBUSUP5",2
"B000GXZ2GS-A2EAZBTT1B922F",5
"B000GXZ2GS-A2EH45ABTSM68O",3
"B000GXZ2GS-A2EILV1W3P1L4L",3
"B000GXZ2GS-A2EOB885D4JXI",1
"B000GXZ2GS-A2EPXXQLQ2YX0B",3
"B000GXZ2GS-A2EQJY6QMTG8QZ",3
"B000GXZ2GS-A2ERRFQ36TEUFK",3
"B000GXZ2GS-A2ERUA7TMFOAMH",3
"B000GXZ2GS-A2F56O0G4QINS3",2
"B000GXZ2GS-A2F5H8B1J4RBS2",2
"B000GXZ2GS-A2FHON49J7OF1Y",5
"B000GXZ2GS-A2FO7OGQOK0VMF",3
"B000GXZ2GS-A2FSYOA0Y94EAO",1
"B000GXZ2GS-A2FXCVZSAFRCHG",5
"B000GXZ2GS-A2G24TK3YJI2MT",5
"B000GXZ2GS-A2GIA35QMO21K3",3
"B000GXZ2GS-A2H4L2ONZ3JC38",2
"B000GXZ2GS-A2H98DO0KQIUZ4",2
"B000GXZ2GS-A2H9FOSQ0SKK4T",1
"B000GXZ2GS-A2HASMUWXEFMW1",3
"B000GXZ2GS-A2HI49MWPZ04WC",3
"B000GXZ2GS-A2HRJ5H3GNCIIU",3
"B000GXZ2GS-A2HWBWQAZKK3DO",4
"B000GXZ2GS-A2HWH21WI8EODZ",5
"B000GXZ2GS-A2I0X5KUH0YWQK",1
"B000GXZ2GS-A2ILJPZGYV0TA5",3
"B000GXZ2GS-A2JGES5UEJ5B4T",3
"B000GXZ2GS-A2JGZADT2XDWK5",3
"B000GXZ2GS-A2JVTSXY9J5T7G",5
"B000GXZ2GS-A2JX9HWTK7TS95",3
"B000GXZ2GS-A2KFADQVOK5JTP",2
"B000GXZ2GS-A2KK4OVFRIWY5G",5
"B000GXZ2GS-A2KO2ND52X6YPD",1
"B000GXZ2GS-A2KPFB4H7FWWJC",3
"B000GXZ2GS-A2KPKW08VCVPXJ",3
"B000GXZ2GS-A2L1KEJPEFN194",3
"B000GXZ2GS-A2LD0807MOF0V",5
"B000GXZ2GS-A2LO987PV15QOS",3
"B000GXZ2GS-A2M0ZAK33EIEME",2
"B000GXZ2GS-A2M7Q5D9XF74UM",4
"B000GXZ2GS-A2MQ99E0K60AXX",3
"B000GXZ2GS-A2N4IB2B11PSGF",5
"B000GXZ2GS-A2NBHPVSY0NQD2",3
"B000GXZ2GS-A2NEZMNOUAYRF6",1
"B000GXZ2GS-A2NMXTOMV4K91Y",3
"B000GXZ2GS-A2NW777B6F49IF",2
"B000GXZ2GS-A2NY671G1P0C1W",3
"B000GXZ2GS-A2O2N95RK7V2YU",4
"B000GXZ2GS-A2O44B4GPFBQIJ",3
"B000GXZ2GS-A2O4M7T0JPE9PN",3
"B000GXZ2GS-A2OB8PEZRD7NTK",5
"B000GXZ2GS-A2OF3LSDSW0LK7",5
"B000GXZ2GS-A2P49OZW4VF5AN",2
"B000GXZ2GS-A2P6SPKOONGV78",3
"B000GXZ2GS-A2PDX41RH1NKO6",5
"B000GXZ2GS-A2RYESSKW2C0BK",3
"B000GXZ2GS-A2S17R12YJMDEU",3
"B000GXZ2GS-A2SDMYXLK019X2",2
"B000GXZ2GS-A2SH7RJ17VCTMV",3
"B000GXZ2GS-A2TCX64TD6UX7E",3
"B000GXZ2GS-A2TDNFM51XU1C7",3
"B000GXZ2GS-A2TE3L19L00B9E",2
"B000GXZ2GS-A2TQ0KJNSRFGJB",2
"B000GXZ2GS-A2TS52VJZEYMQ2",5
"B000GXZ2GS-A2TZSSXFMKI4TW",3
"B000GXZ2GS-A2U0LXK29W2U6",1
"B000GXZ2GS-A2UVVE0826V0EJ",3
"B000GXZ2GS-A2UZJB540O34I8",4
"B000GXZ2GS-A2V9EI0O0EJMUW",1
"B000GXZ2GS-A2V9TGWIHMCVU5",3
"B000GXZ2GS-A2VCARWRI54GZS",3
"B000GXZ2GS-A2VI7695Q89WML",1
"B000GXZ2GS-A2VRKKX5Z7AFJ3",2
"B000GXZ2GS-A2WAEZVNVN1559",5
"B000GXZ2GS-A2XH8F0JO2PETW",2
"B000GXZ2GS-A2XJ39LA9J5N74",2
"B000GXZ2GS-A2XO6NH96TO5IO",2
"B000GXZ2GS-A2XSPNPOSKW40V",3
"B000GXZ2GS-A2Y2DS10QCG9WS",5
"B000GXZ2GS-A2YHAFNJFLSBRR",2
"B000GXZ2GS-A2YOG5EQHGXSOI",2
"B000GXZ2GS-A2YTBPSGBSWKDW",3
"B000GXZ2GS-A2YV4A64UZBZ8V",2
"B000GXZ2GS-A2YVWIU1B8HJ8",3
"B000GXZ2GS-A2ZA109ULSFMRM",5
"B000GXZ2GS-A2ZGLWB7CA7EP8",5
"B000GXZ2GS-A2ZN2ABEVUQ4H2",2
"B000GXZ2GS-A2ZS36FD926GV1",3
"B000GXZ2GS-A2ZWV9EAMUC2R8",5
"B000GXZ2GS-A2ZYHHZ9NBILNC",1
"B000GXZ2GS-A2ZYWOS4NP8AQG",1
"B000GXZ2GS-A3000S0DSEXUFI",2
"B000GXZ2GS-A305X72OJ0TOU1",3
"B000GXZ2GS-A30MZ6EQFAFFAH",2
"B000GXZ2GS-A31A0HO4HOWBYQ",3
"B000GXZ2GS-A31F83MSSSRJA9",5
"B000GXZ2GS-A31ODJAFB7AG1",1
"B000GXZ2GS-A31XHA2KMJHFAI",3
"B000GXZ2GS-A322CRD534HJ2C",5
"B000GXZ2GS-A325NLWEBA2YJP",3
"B000GXZ2GS-A326076K3W7WDD",2
"B000GXZ2GS-A328Z8A4GQWOQI",3
"B000GXZ2GS-A329EP0TA50FSR",5
"B000GXZ2GS-A32BNXSJS80WRJ",2
"B000GXZ2GS-A32SEKF6H5C2OU",3
"B000GXZ2GS-A33MJT8W2S0F3X",5
"B000GXZ2GS-A33RVMHXGFGT9N",2
"B000GXZ2GS-A33VEDQHID92Z2",2
"B000GXZ2GS-A33W7LDSA55A1F",2
"B000GXZ2GS-A34AX3SADUORIJ",1
"B000GXZ2GS-A34CTIEBXOH0IK",5
"B000GXZ2GS-A34GYL1ENGPXFP",3
"B000GXZ2GS-A34KT09MNB5NDP",3
"B000GXZ2GS-A34OE9031OU4GC",3
"B000GXZ2GS-A35L7I977QH16K",3
"B000GXZ2GS-A35OK1T8H1AXD9",5
"B000GXZ2GS-A35TFDTJS2RXXK",2
"B000GXZ2GS-A35WBREJJ6RTHQ",1
"B000GXZ2GS-A35WSUVVHK4C9B",3
"B000GXZ2GS-A35Y1ZHUACJ264",5
"B000GXZ2GS-A368SPD75CU6O2",5
"B000GXZ2GS-A3693VLDPS0NQN",5
"B000GXZ2GS-A36H4BI74EOUHF",3
"B000GXZ2GS-A36MCE6LDGTRXC",3
"B000GXZ2GS-A36OTH4AT5XIWD",3
"B000GXZ2GS-A36S28M54SC71Y",2
"B000GXZ2GS-A371Z7X4US41QS",5
"B000GXZ2GS-A372U16YKQJPKH",3
"B000GXZ2GS-A3760CVTMA2C38",3
"B000GXZ2GS-A37FKDL59UCTIH",5
"B000GXZ2GS-A37UX2EOO76KQB",3
"B000GXZ2GS-A38AMMO9GVG1UP",5
"B000GXZ2GS-A38E0KPSGE4SMF",5
"B000GXZ2GS-A38ER8O28VW1BN",3
"B000GXZ2GS-A38FLMJIUHNKSY",5
"B000GXZ2GS-A38I0T50F7Q148",5
"B000GXZ2GS-A38PF6ASP3LWYI",3
"B000GXZ2GS-A38SNE44PAZWFW",3
"B000GXZ2GS-A38W4QOA8UIRNQ",1
"B000GXZ2GS-A3900I2GDPKT83",3
"B000GXZ2GS-A394HWP3KGDMZB",3
"B000GXZ2GS-A396GXMODLBZSY",5
"B000GXZ2GS-A398JOOSX3QFBV",3
"B000GXZ2GS-A39H72H8NPM0R",3
"B000GXZ2GS-A39KAMIAPBXMPR",5
"B000GXZ2GS-A39QFT2LE77ZSL",2
"B000GXZ2GS-A39Z0OEB8C8283",5
"B000GXZ2GS-A3ARX6UVK7GD1E",3
"B000GXZ2GS-A3BK8RM9RCWSYB",3
"B000GXZ2GS-A3BM56LO6ZULQ8",3
"B000GXZ2GS-A3C291M4K4GMNC",3
"B000GXZ2GS-A3C82X3VMOO5GQ",3
"B000GXZ2GS-A3CEHTE0A7MQEX",3
"B000GXZ2GS-A3CHJ8FEL98Q8K",3
"B000GXZ2GS-A3CWOZWOE0BM84",5
"B000GXZ2GS-A3DQBX66A6945X",3
"B000GXZ2GS-A3E8S21CGR4SZQ",5
"B000GXZ2GS-A3EAI032S3EBBK",3
"B000GXZ2GS-A3EC33N4PO7EIS",2
"B000GXZ2GS-A3EIS9XQ29J9WV",5
"B000GXZ2GS-A3ETW0W2KL3PU9",5
"B000GXZ2GS-A3F0S20D9HQAOL",5
"B000GXZ2GS-A3G06PWUB16C8F",1
"B000GXZ2GS-A3GMB1P22767CL",3
"B000GXZ2GS-A3GTWWTJOJ84WR",2
"B000GXZ2GS-A3GUFXX3SL8S1H",3
"B000GXZ2GS-A3GYVX0XIT4KT6",3
"B000GXZ2GS-A3H5AGU8ZTYP0M",5
"B000GXZ2GS-A3HA7PNW443GW3",2
"B000GXZ2GS-A3HPKXP0XSRJSU",5
"B000GXZ2GS-A3HUZYRZ0ES4QH",2
"B000GXZ2GS-A3HZOF4FLC8G7D",3
"B000GXZ2GS-A3I4G8MHRSODMU",5
"B000GXZ2GS-A3IC7FM9X83VJH",2
"B000GXZ2GS-A3IF4JLDHIVCFM",2
"B000GXZ2GS-A3ITO2R9Y75FRN",5
"B000GXZ2GS-A3JAUYZJE8691E",2
"B000GXZ2GS-A3JC106VSLJC6B",5
"B000GXZ2GS-A3JDN2MIKBGWJI",2
"B000GXZ2GS-A3JF9EI4FWWG6Q",3
"B000GXZ2GS-A3JIK8UA0RZ8FQ",3
"B000GXZ2GS-A3JJO93IORUP02",2
"B000GXZ2GS-A3JN2LFHRDMYVC",3
"B000GXZ2GS-A3JP3SOVC7K355",3
"B000GXZ2GS-A3JR6ELLVLFOWJ",5
"B000GXZ2GS-A3JRJEJJ7ZSGSD",3
"B000GXZ2GS-A3JSE1RX76EZ9Z",2
"B000GXZ2GS-A3JZ0HLB0HEAYG",3
"B000GXZ2GS-A3K0CTLGYMPEDV",1
"B000GXZ2GS-A3K0DL1XJR56AS",2
"B000GXZ2GS-A3K41F6K4900EB",2
"B000GXZ2GS-A3KFCPMGP5EKRD",2
"B000GXZ2GS-A3KHM5RW9X8IG9",4
"B000GXZ2GS-A3KQE7QI6YB8YM",2
"B000GXZ2GS-A3L0LHY2GJXM73",2
"B000GXZ2GS-A3L8L4BK3AIO50",2
"B000GXZ2GS-A3LILGMWSJNGUE",5
"B000GXZ2GS-A3LNWHZ02P0LZ1",5
"B000GXZ2GS-A3LUUQANCQBV3W",3
"B000GXZ2GS-A3LV7DK7V8Z0EK",3
"B000GXZ2GS-A3M3N4GLK2Y8PG",3
"B000GXZ2GS-A3M8IT9NS5E0SC",3
"B000GXZ2GS-A3MMJP863YA3M6",5
"B000GXZ2GS-A3MTAQ48K44LAI",3
"B000GXZ2GS-A3N8O68DOEQ2FE",5
"B000GXZ2GS-A3NINPSST8XIMZ",3
"B000GXZ2GS-A3NNDPETS0H533",3
"B000GXZ2GS-A3NTM640UO0OPX",4
"B000GXZ2GS-A3NX815MO4ZZMW",3
"B000GXZ2GS-A3O3TPNH57AR6I",2
"B000GXZ2GS-A3OKGYPOC1BQCQ",2
"B000GXZ2GS-A3OTHBFK89LGF6",3
"B000GXZ2GS-A3PHNH3U04L3EV",3
"B000GXZ2GS-A3PPRECT6JYE96",3
"B000GXZ2GS-A3PQNN6SBI7KCC",5
"B000GXZ2GS-A3Q26WHFFO50E5",3
"B000GXZ2GS-A3Q598OTGHZXBP",5
"B000GXZ2GS-A3QE4BK4P614TL",2
"B000GXZ2GS-A3QEI2CWOH8XIE",3
"B000GXZ2GS-A3QN3GLZOC3V66",5
"B000GXZ2GS-A3QN57QLVUHFXP",5
"B000GXZ2GS-A3QULTZSSO8KL1",3
"B000GXZ2GS-A3RC66H3W1L7MW",3
"B000GXZ2GS-A3REKDI48AFG5W",5
"B000GXZ2GS-A3RTCCH8KA50AO",3
"B000GXZ2GS-A3SF1WZ5KXCRZ3",3
"B000GXZ2GS-A3SXJWY9LICJCR",3
"B000GXZ2GS-A3TEBH019LFKQV",3
"B000GXZ2GS-A3U4L9BSP562E",5
"B000GXZ2GS-A3U8KLJJ1XBFUT",5
"B000GXZ2GS-A3UKILAG943PR6",1
"B000GXZ2GS-A3UQR9T61ZN1PF",3
"B000GXZ2GS-A3V9HHELXSMJRP",2
"B000GXZ2GS-A3V9X0Q4ZZ1RCR",3
"B000GXZ2GS-A3W1IJAGZ8TG5R",3
"B000GXZ2GS-A3W1YQ6KLUBJ8X",2
"B000GXZ2GS-A3W59EVQZKFQOL",1
"B000GXZ2GS-A3YO55JTRPKJ9",3
"B000GXZ2GS-A41XIU52EAB5O",3
"B000GXZ2GS-A4ZOU5WC493SN",2
"B000GXZ2GS-A54S9CIUV5VNB",3
"B000GXZ2GS-A59GUMRM2VVLA",5
"B000GXZ2GS-A5ELCCYR10PIA",3
"B000GXZ2GS-A5G5AO5R55E5Q",5
"B000GXZ2GS-A68CN2JL3QJ8J",3
"B000GXZ2GS-A6L6GN75T8FZL",3
"B000GXZ2GS-A7O84T8MC6IV0",3
"B000GXZ2GS-A7PSOB1ZGT8JS",2
"B000GXZ2GS-A7QCCO8CTTIXM",1
"B000GXZ2GS-A8A8N7VQTFKIR",2
"B000GXZ2GS-A8ECUZBD45FJF",2
"B000GXZ2GS-A8U2PJC62G1V5",3
"B000GXZ2GS-A8WDJK8YHFWT",2
"B000GXZ2GS-A997XODXRVFIY",3
"B000GXZ2GS-A9CL4TPZ0XG21",5
"B000GXZ2GS-A9EVJBH9IFDN",5
"B000GXZ2GS-A9FJN57F9X19K",2
"B000GXZ2GS-AABXKWVQPOCVI",3
"B000GXZ2GS-AAM5QG4AUVWS8",2
"B000GXZ2GS-AAPSPYVG5P087",3
"B000GXZ2GS-AARWBPN5ERHFW",3
"B000GXZ2GS-AAVDAXVBCK0BX",2
"B000GXZ2GS-AAW0471P91KSN",2
"B000GXZ2GS-AAWQWO9APT3UY",3
"B000GXZ2GS-AB25AH05XIKF6",3
"B000GXZ2GS-AB8X6E2V5W6KY",1
"B000GXZ2GS-ABCMLSC9Y59BG",5
"B000GXZ2GS-ABQFV4I5WQ9UY",3
"B000GXZ2GS-AC4BBF80NW2DP",3
"B000GXZ2GS-ACCOUISEXRLPJ",5
"B000GXZ2GS-ACDDRS3O4CNXC",3
"B000GXZ2GS-ACF9344XG7K0V",3
"B000GXZ2GS-ACI4OEFERJDBC",3
"B000GXZ2GS-ACPPWBKJR6WJ",3
"B000GXZ2GS-AD1LO0MNSJM3U",5
"B000GXZ2GS-ADAKRRA8XM67S",3
"B000GXZ2GS-ADEV004MKX5KP",5
"B000GXZ2GS-AE4B8QAEJWJFS",3
"B000GXZ2GS-AE6WDST42GI4R",3
"B000GXZ2GS-AETMG03GLON2Q",3
"B000GXZ2GS-AF1CWFL0O48S1",5
"B000GXZ2GS-AF4CNJNFC5CPS",5
"B000GXZ2GS-AF4GX8VVKJXFJ",3
"B000GXZ2GS-AFL37S4T6CHCT",2
"B000GXZ2GS-AFRK65XYFA2QK",3
"B000GXZ2GS-AFSZG5T3SCBX7",3
"B000GXZ2GS-AFWAR4E52T9SH",5
"B000GXZ2GS-AG68S8V14BZ9S",3
"B000GXZ2GS-AGET9YPEQUU0W",3
"B000GXZ2GS-AGOE4EWZK2TEH",3
"B000GXZ2GS-AGTEQNF9HL4Y",1
"B000GXZ2GS-AGU2FHCNX3XAJ",3
"B000GXZ2GS-AH56R5EUILE6K",5
"B000GXZ2GS-AHA0RT9LCPVEG",5
"B000GXZ2GS-AHRE7DE0052VZ",2
"B000GXZ2GS-AHT2H7EXFAY37",3
"B000GXZ2GS-AHTX2CQUJ681D",1
"B000GXZ2GS-AI9LXRJWM3GYE",5
"B000GXZ2GS-AI9WAJVEJYZ2Z",5
"B000GXZ2GS-AID0EAA4KAIB5",3
"B000GXZ2GS-AIL9166HH00FX",5
"B000GXZ2GS-AIPKMT0B6AYK1",1
"B000GXZ2GS-AIVUSMMR0M9U1",5
"B000GXZ2GS-AIXMKPW78DAN8",5
"B000GXZ2GS-AJ29BI9RO7F40",3
"B000GXZ2GS-AJ5KIXPYWYAVH",5
"B000GXZ2GS-AJNONPYF194GL",2
"B000GXZ2GS-AJRPE6BWJQV41",3
"B000GXZ2GS-AK1TICX1XRMLE",3
"B000GXZ2GS-AK8RX6G68J9BL",2
"B000GXZ2GS-AKQH5H21WUYEM",1
"B000GXZ2GS-AKZ9DL6MPA0CO",3
"B000GXZ2GS-AL021U4I0L1NW",1
"B000GXZ2GS-ALM08NERQCLB1",3
"B000GXZ2GS-ALPZKBLXDPD3A",3
"B000GXZ2GS-ALSKKCCMLJQ68",3
"B000GXZ2GS-AM72A8MRWQVC1",3
"B000GXZ2GS-AMLKMWBY9YJOI",3
"B000GXZ2GS-AMV8LVERQUSO4",4
"B000GXZ2GS-AMW09HQU90Z73",3
"B000GXZ2GS-AMYR9C0608ICW",3
"B000GXZ2GS-AN0YS2R29MCV4",3
"B000GXZ2GS-AN1OT3Q7I2ZBH",2
"B000GXZ2GS-AN236YKX5U8AL",5
"B000GXZ2GS-AN4P5FQJ028E9",5
"B000GXZ2GS-AN6M6Z220D12E",3
"B000GXZ2GS-ANI331PN8DK55",3
"B000GXZ2GS-ANR3BB0F2PAHT",3
"B000GXZ2GS-ANSL9SGBPGAC8",5
"B000GXZ2GS-ANSR8S5LHLHKW",3
"B000GXZ2GS-AO3O91PQCSEO1",3
"B000GXZ2GS-AOMARNSORCLRT",3
"B000GXZ2GS-AOO15UCHWR39I",1
"B000GXZ2GS-AOZ6QGE0TEEN8",5
"B000GXZ2GS-AP4UM3H9BZLE7",2
"B000GXZ2GS-APBKWDI0DCGR8",2
"B000GXZ2GS-APF93L3TYITLV",2
"B000GXZ2GS-APN0FJMVRT64O",2
"B000GXZ2GS-APZ9T5TYM7VW7",2
"B000GXZ2GS-AQAF7FHSK9JGQ",5
"B000GXZ2GS-AQJWM1N5QXIYW",3
"B000GXZ2GS-AQQW9HHVOML52",3
"B000GXZ2GS-AQTMNII1B675E",2
"B000GXZ2GS-ARF6SEX7QNPW7",5
"B000GXZ2GS-ARHLP1Z38I6B0",2
"B000GXZ2GS-ARXIRSSW0O0LD",3
"B000GXZ2GS-AS4V5TKK1VD4T",3
"B000GXZ2GS-AS6LK1ENP3HZ0",5
"B000GXZ2GS-AS6N7RH7K5HV9",3
"B000GXZ2GS-AS7T7UBCFGACK",2
"B000GXZ2GS-AS9WFE9RQGHIQ",3
"B000GXZ2GS-ASEMPJPI8QVUY",3
"B000GXZ2GS-ASKMAE5TGPBGD",3
"B000GXZ2GS-ASWPKLCK03I0O",5
"B000GXZ2GS-AT8KBFIIWILTP",5
"B000GXZ2GS-ATAWYZXC2O4Y0",3
"B000GXZ2GS-ATB33UV73KESW",5
"B000GXZ2GS-AU2A1SKX1O64J",2
"B000GXZ2GS-AUCN5PG5T4XMI",3
"B000GXZ2GS-AUQNOI0Y5D0FQ",5
"B000GXZ2GS-AUXW3562CX8X8",3
"B000GXZ2GS-AV3KJ13U7R0V6",2
"B000GXZ2GS-AVFO27GNC9G5C",2
"B000GXZ2GS-AVHGHKDGB5CLS",3
"B000GXZ2GS-AVY1NZ8RCB54R",3
"B000GXZ2GS-AW3APS34TL43U",5
"B000GXZ2GS-AW9FPFJ39095Z",3
"B000GXZ2GS-AWKOE5XW47QZ0",2
"B000GXZ2GS-AWUPOE7F3I7X1",3
"B000GXZ2GS-AWXP07TBDCAQD",3
"B000GXZ2GS-AXE7U1ZOZN78A",3
"B000GXZ2GS-AXHUQK1RU8SX9",5
"B000GXZ2GS-AXL9ZK09JBV7O",3
"B000GXZ2GS-AXLZRCMS95ZJV",5
"B000GXZ2GS-AXPTP79QHMV1R",3
"B000GXZ2GS-AXSJNA7DB19UJ",1
"B000GXZ2GS-AXTB33FPT8YJR",3
"B000GXZ2GS-AY0KD2GH98QSX",3
"B000GXZ2GS-AY6OECACWHD59",1
"B000GXZ2GS-AYCC5D1O59GJK",3
"B000GXZ2GS-AYFY72TOGIE3C",3
"B000GXZ2GS-AYOJMK7RASC1U",2
"B000GXZ2GS-AYWFL056UVMYY",2
"B000GXZ2GS-AYX9MC2VFY8VT",5
"B000GXZ2GS-AZDJ3V2FLXVQ3",1
"B000GXZ2GS-AZDQ4IHFHSHKJ",5
"B000GXZ2GS-AZFB0AJQKQS5Q",3
"B000GXZ2GS-AZXXJHCON1T7",3
"B000HDJT3E-A1YYFJI6POE0EB",3
"B000HDJT3E-A36CB1O49HJN14",5
"B000HDJT3E-A3KIPFSXQLW8YT",5
"B000HDJT3E-ARUZQSBBYL2GP",1
"B000HDKVCW-A106TFZ9KUW9SV",5
"B000HDKVCW-A16ERPZ4C8WBYP",4
"B000HDKVCW-A1O50N4ITM4A22",3
"B000HDKVCW-A1Q9EO5NC74GLB",5
