"","V1"
"B00F0FVKN6-A12GFH228NS4D1",4
"B00F0FVKN6-A13HZLRNYF6TDC",1
"B00F0FVKN6-A14CN7KG6DF4FA",1
"B00F0FVKN6-A1ENDYOUPXDI04",4
"B00F0FVKN6-A1H322UKNBWXP1",3
"B00F0FVKN6-A1Y7YPOGYKOMH0",3
"B00F0FVKN6-A214TKYDYYZKPF",2
"B00F0FVKN6-A22Y0R6S03Z6TF",1
"B00F0FVKN6-A2F8X2CMS82G5S",3
"B00F0FVKN6-A2HXGY98BHYST0",4
"B00F0FVKN6-A2K7HHK1TP9PI9",3
"B00F0FVKN6-A2KHLH5FZMHLUK",3
"B00F0FVKN6-A3FVAHZ5VE24B0",5
"B00F0FVKN6-A3LZP17OOSEDZ1",1
"B00F0FVKN6-A3UGHKTPO1C5IZ",4
"B00F0FVKN6-A8PXFVFNQP0H3",3
"B00F0FVKN6-ABOE4S75AOQF3",1
"B00F0FVKN6-AG4RP5YRRA81A",1
"B00F0FVKN6-AGUBUIW5RUOQO",1
"B00F0FVKN6-APXAJUPQOIQWL",2
"B00F0FVKN6-ARXAHXSWMDZ69",1
"B00F0FVKN6-AWM60G8SM96EM",3
"B00F0FVKN6-AZY7ZNSGWPTNN",5
"B00F0FVKRM-A106MMQBEZ12LW",4
"B00F0FVKRM-A115CU1H13DACV",4
"B00F0FVKRM-A135TUGFHBW8O6",1
"B00F0FVKRM-A13NAME56SWPOL",4
"B00F0FVKRM-A1EDBTHYP4ZLLS",1
"B00F0FVKRM-A1GCZ28H7G4MSR",1
"B00F0FVKRM-A1NLEOL9RUBEF9",4
"B00F0FVKRM-A1OKAAGJLIR1UO",3
"B00F0FVKRM-A1TZ0KWD607KD6",1
"B00F0FVKRM-A1X9LMLKTNGD70",1
"B00F0FVKRM-A1ZT8M1K2XVC6O",1
"B00F0FVKRM-A2306L5CD3T6ZP",2
"B00F0FVKRM-A2AW771SHPHBSG",4
"B00F0FVKRM-A2FANNZVE77L63",5
"B00F0FVKRM-A2GD7VK53SQJW0",5
"B00F0FVKRM-A2I0XZI2G0VOA2",4
"B00F0FVKRM-A2I0Y0XRZQJCWG",1
"B00F0FVKRM-A2OC5GERDQDQM",1
"B00F0FVKRM-A2U1W4DE87KJK5",3
"B00F0FVKRM-A2UU0VJWWPRSON",1
"B00F0FVKRM-A2VP2SY6LYXH0J",1
"B00F0FVKRM-A2X56BF8RIHOI9",1
"B00F0FVKRM-A2XXIK3CZFPNX5",4
"B00F0FVKRM-A2Z3W4AIJ3I8WK",1
"B00F0FVKRM-A30RENPNYIU9T0",4
"B00F0FVKRM-A31B03C48UJZNH",3
"B00F0FVKRM-A323VNKNUX0Y43",1
"B00F0FVKRM-A34AYHCEKZWXZH",5
"B00F0FVKRM-A38NG0UT9CW5BW",5
"B00F0FVKRM-A39FDXQWFK8GQV",5
"B00F0FVKRM-A3ALIBUHFCPCSL",5
"B00F0FVKRM-A3B34LZETDL6RJ",1
"B00F0FVKRM-A3HR5EWNT4VRU8",3
"B00F0FVKRM-A3LGMEBGB0LX79",3
"B00F0FVKRM-A3NV9P2ICTORG5",1
"B00F0FVKRM-A3RYMFHWJYM9IW",1
"B00F0FVKRM-A4MINNFNQKQX1",2
"B00F0FVKRM-ACOP9GUQT5DDZ",2
"B00F0FVKRM-ADR634ZT3TBK6",5
"B00F0FVKRM-AEOA83P4ND1RA",2
"B00F0FVKRM-AF1AC35AXY7YM",1
"B00F0FVKRM-AFQNB98RN0LYU",1
"B00F0FVKRM-AHHOSS1EZSUOK",5
"B00F0FVKRM-AK366HV4MN66G",1
"B00F0FVKRM-ALU43UZ2FKAET",3
"B00F0FVKRM-ANEU3KWO3R2R8",2
"B00F0FVKRM-ANIMA3ADNA2Q8",2
"B00F0FVKRM-APFSM9B3ETPD5",1
"B00F0FVKRM-AUYXIFQ3NA5EF",4
"B00F0FVKRM-AWXJ8JSK9JTJ8",1
"B00F33OE06-A159KV7DWV85U4",5
"B00F33OE06-A1ADJWMD8QL5O8",5
"B00F33OE06-A1EVKTCQEDGAOO",1
"B00F33OE06-A1TB6J3PJRQLHA",2
"B00F33OE06-A1X4YK3YRT6L3W",4
"B00F33OE06-A1YWCPN6PGD38U",2
"B00F33OE06-A1YXSUPX2I4LOR",5
"B00F33OE06-A20CHSH9WC4033",5
"B00F33OE06-A22IUMASFRZDZT",4
"B00F33OE06-A27KYK1NJ8M0QW",5
"B00F33OE06-A2B55MV1KYFC2N",3
"B00F33OE06-A2CJRJK4WSPF11",2
"B00F33OE06-A2F2KL35PTQ8BS",5
"B00F33OE06-A2LC2OHS38A1JX",3
"B00F33OE06-A2TJ0MJ2CJEALZ",3
"B00F33OE06-A2UZJFW76S7LEF",5
"B00F33OE06-A2ZIYXDA7QH8XM",2
"B00F33OE06-A340HQYJH78FBI",2
"B00F33OE06-A3EN6OMGVUVQRH",1
"B00F33OE06-A3F6NDS3WECYVD",1
"B00F33OE06-A3H75VKAC7R21P",3
"B00F33OE06-A3NEJB834O116E",5
"B00F33OE06-A3O752ILTT1G8Q",5
"B00F33OE06-A95MGQZXLWFE9",1
"B00F33OE06-ABSU4DO4I8UO1",3
"B00F33OE06-AF6U51L95WAE3",4
"B00F33OE06-AJ4X544HC170N",3
"B00F33OE06-AST6MPODRBGS0",3
"B00F33OE06-ATWJEZPGDRCZ9",3
"B00F33OE06-AVCWD1IHPT22J",4
"B00F5NG4FC-A144NYKB9TRY4R",3
"B00F5NG4FC-A14KY6ZT6H1MDH",5
"B00F5NG4FC-A16ZJF3GVI3RRZ",5
"B00F5NG4FC-A1C7Q7WWYK36MB",4
"B00F5NG4FC-A1G8T2MLNMOHG8",5
"B00F5NG4FC-A1H34QVF6FO45R",1
"B00F5NG4FC-A1IW39JZS12FE0",2
"B00F5NG4FC-A1TMPP0ITXG9CX",5
"B00F5NG4FC-A1Y1OGTFY59XR0",5
"B00F5NG4FC-A21C1RRVZ1VH93",1
"B00F5NG4FC-A2HWSGGILKW5AM",5
"B00F5NG4FC-A2QZQKL68S97H3",4
"B00F5NG4FC-A395IS47V6PFQ7",5
"B00F5NG4FC-A3C3IBO3F154EY",1
"B00F5NG4FC-A3EI0SZ5528S1H",5
"B00F5NG4FC-A3MV7XFH32EA0C",5
"B00F5NG4FC-A3UYBYQ04DKGJK",2
"B00F5NG4FC-A7NJBYF2ROUQU",3
"B00F5NG4FC-AYKTS5LGFIZ7J",1
"B00F5NU7EQ-A1FVIFO6J1TB7",5
"B00F5NU7EQ-A2U3EAEVBBHSQZ",2
"B00F5NU7EQ-AYRJUJ7I4AYR",2
"B00F5OZU7E-A1ACN4MT9BYHP2",3
"B00F5PGBEE-A19RU4W9J51L4M",4
"B00F5PGBEE-A1AXHFYFLIZ114",3
"B00F5PGBEE-A1RKOH72SJWWTB",1
"B00F5PGBEE-A1VVPS6L28JEZ4",1
"B00F5PGBEE-A20QO5NL79H98U",1
"B00F5PGBEE-A21UZCPZI5F0T5",5
"B00F5PGBEE-A262AZP9N88D9",1
"B00F5PGBEE-A27KHNDKYIBV26",1
"B00F5PGBEE-A2C3RYUSRSOTY4",3
"B00F5PGBEE-A2OV9H55RE8KVR",2
"B00F5PGBEE-A2QPYPIQZL0P2T",1
"B00F5PGBEE-A2SNAK9V01X746",2
"B00F5PGBEE-A33QF9432OA53O",4
"B00F5PGBEE-A3G92RGXBNEEHT",2
"B00F5PGBEE-A3GA7ML2Q7K3I0",5
"B00F5PGBEE-A3RE6IR4Y23EGF",5
"B00F5PGBEE-A3TJRYGI8M6T94",1
"B00F5PGBEE-A3UFSXD1G74J34",1
"B00F5PGBEE-ABRSCIUVGZ3SP",2
"B00F5PGBEE-AGWYX86WTVM1E",3
"B00F5PGBEE-ANWFQEI5DCFOF",5
"B00F5PGBEE-ANY45YKBZH4TT",5
"B00F5PZJRY-A1I50ID37ZZXU6",5
"B00F60ZAU4-A3DM4ZR0XSD63S",2
"B00F72JW8M-A16PRKYVX4SC3Q",2
"B00F72JW8M-A1EMWPGLSUHLQ4",2
"B00F72JW8M-A1EX2ET8FBETPD",1
"B00F72JW8M-A1JR6OIUHICEBD",4
"B00F72JW8M-A1WIZXCUGLVUZV",1
"B00F72JW8M-A23G0JEWU72AGZ",2
"B00F72JW8M-A2QKJIXMD1L8MN",4
"B00F72JW8M-A2ZL16VNBV5UK9",1
"B00F72JW8M-A3143VHKDM5N04",4
"B00F72JW8M-A58JPS0AL9GXK",1
"B00F72JW8M-AOJEGNT7VLOM7",5
"B00FFG45T6-A1DBU8W72V0ELS",1
"B00FFR6WYG-A2D4UTX51ILTOX",5
"B00FLJDYJY-A314ZZOYTVFA5H",5
"B00FNIT5B4-A1JJJXH0F7OLN7",4
"B00FNIT5B4-A1US1TJOJRWKGQ",5
"B00FNIT5B4-A29IADA5UQWZMY",1
"B00FZJDPLC-A1SIPU4V73ZLD4",1
"B00FZJDPLC-A31V6NXJHUDXTP",1
"B00FZJDPLC-A32SGT15B6F48W",5
"B00FZJDPLC-A34UMPJ0JUQD52",4
"B00FZJDPLC-A3CRKID25DQPFL",2
"B00FZW1JNA-A2Q56OVZW6XV6M",5
"B00FZW1JNA-A35CNPMA5GOBQ6",3
"B00FZW1JNA-AVIUBY1VVGJNG",2
"B00G2AMH9Y-A23PK5JJ4A74I4",5
"B00GNK4R8M-A19H6E6ZJYF28N",2
"B00GNK4R8M-A20KUEBFY0LT80",3
"B00GNK4R8M-A2SECD7E00DA02",3
"B00GNK4R8M-A31T7G05YCDEOQ",3
"B00GO4GKR8-A131KJ8R91GLDP",3
"B00GO4GKR8-A25KBV86SGXQO3",4
"B00GO4GKR8-A2JG2409ZK7AVI",4
"B00GO4GKR8-A545RD1MS2NXT",2
"B00GO4GKR8-AJVZY4WYDOGW9",3
"B00GRFT7B0-A2LNNUB0PRBT1U",5
"B00GXJOAGM-A1HRFVI5C4T74R",4
"B00GXJOAGM-A1JNQ9RLHZDEXB",5
"B00GXJOAGM-A1QXBPBT803QJM",2
"B00GXJOAGM-A1R5KLWP9OTIFJ",1
"B00GXJOAGM-A1S0VH3J8HS9Y9",4
"B00GXJOAGM-A23NZJ3ZTMJYV3",3
"B00GXJOAGM-A29EKJBIG9I0D2",5
"B00GXJOAGM-A2YSHIIO1F20LQ",3
"B00GXJOAGM-A39G81S5702QTZ",5
"B00GXJOAGM-A3MTYQ5QFBDQ0S",5
"B00GXJOAGM-A53KFDCK3230F",1
"B00GXJOAGM-AH437Y7NVIBJQ",2
"B00GXJOAGM-ANLV00SRE2PLJ",2
"B00GXJOAGM-AOBUOGXP7VYA6",1
"B00GXJOAGM-ASIOA4YQCELLA",3
"B00GXJOAGM-ATD4IW1QDFMRK",3
"B00H3K9VFA-A14N1Y38APEXZV",5
"B00H3K9VFA-A14U3BUNRIBY9A",1
"B00H3K9VFA-A2D47DBT5K6NGH",5
"B00H3K9VFA-A2PPX9BY4WP2VX",5
"B00H3K9VFA-A30ZYTOH6NENC7",2
"B00H50DVPE-A11W30OP9XABA1",5
"B00H50DVPE-A158B7AAHBOU2K",5
"B00H50DVPE-A17ULC02M2DR2R",5
"B00H50DVPE-A1DBAV72M4S7H0",3
"B00H50DVPE-A1OL37BH3WL26N",5
"B00H50DVPE-A1QBUXA8K8TVUQ",4
"B00H50DVPE-A1USZHKFRCIYR7",4
"B00H50DVPE-A1W4Q9CBOHIUBC",4
"B00H50DVPE-A1WGZQWDLEQNM4",5
"B00H50DVPE-A1WZ5KB05YC2YX",1
"B00H50DVPE-A27OORKVYMX84H",3
"B00H50DVPE-A27U3PJ0E36WTB",3
"B00H50DVPE-A2BN9XKQZ4X9V8",1
"B00H50DVPE-A2E284VHNYD0V9",3
"B00H50DVPE-A2GZUN1OKNJ0TF",1
"B00H50DVPE-A2O7FL2UZVAGHY",2
"B00H50DVPE-A2PVPCWKCS70DU",5
"B00H50DVPE-A2TF50N4XSDEMD",5
"B00H50DVPE-A2W3WLQ1KRO0Q8",4
"B00H50DVPE-A2XLH1RS5FW4PY",4
"B00H50DVPE-A2YMD4II3GB8I1",3
"B00H50DVPE-A30N52RHK6J4HE",1
"B00H50DVPE-A35ICXX3MVBPG4",2
"B00H50DVPE-A35LF1B1R69FCR",2
"B00H50DVPE-A3D721UFZNBNEG",2
"B00H50DVPE-A3EN0JD69LH9FR",1
"B00H50DVPE-A3QR401JHAA01S",1
"B00H50DVPE-A3RG5NA8TSCZB0",3
"B00H50DVPE-A79MAWHQ7L5SV",5
"B00H50DVPE-A7O9D8DNPBECK",5
"B00H50DVPE-A8MQ306WSAHH",1
"B00H50DVPE-A9PWB2LCU2NAE",2
"B00H50DVPE-ABEFD2Q295ESE",3
"B00H50DVPE-AD9RFUYJYZU5G",2
"B00H50DVPE-AOKTFSF4Z6COF",5
"B00H50DVPE-AP3AT89L9W1J",1
"B00H50DVPE-AQBMD6UBYL06Y",2
"B00H50DVPE-ASUZYN9SKPDVM",5
"B00H50DVPE-AT4E9LQ2UAH8F",4
"B00H50DVPE-AWUQ43W80B8ED",5
"B00HU8WWW4-A1TLDJJXJX9ZXO",4
"B00HU8ZDAC-A2IVNXR56ZT4KR",5
"B00HWB39IA-A11LW2YUDF6C18",5
"B00HWB39IA-A2BQUO8RRXC23S",1
"B00HWB39IA-A2K9VK7UHWVUN5",5
"B00HWB39IA-A2YHEQTFZZU4Y1",3
"B00HWB39IA-A3239LPI91O47V",2
"B00HWB39IA-A3F7SKMP68RGHL",5
"B00HWB39IA-A3H1JBL5SIELYH",5
"B00HWB39IA-ACENWPLFBIQT0",2
"B00HWB39IA-AFWLL4SBNYO86",1
"B00HWB39IA-ALVUQ20Y4ZU3N",5
"B00HWB39IA-AWJ0JQD24TATK",1
"B00HWC05AY-A11LW2YUDF6C18",5
"B00HWC05AY-A1M2SF7VW1CTG0",5
"B00HWC05AY-A2S672RSI51NP6",5
"B00HWC05AY-A2YJU5I54NVRG2",2
"B00HWC05AY-A374RZ1IPJ63II",5
"B00HWC05AY-A3R0OY6REM32KA",3
"B00HWC05AY-A3ULBMQLUGPRBY",2
"B00HWC05AY-AUE8JZEUCCMW",5
"B00HX01Z9K-A3PK97KXO85KPF",5
"B00HX0M7SS-A13QD92WZ25FM7",4
"B00HX0M7SS-A158WTNDZ4S01U",4
"B00HX0M7SS-A3BC5DVWAUDTZB",3
"B00HX0M7SS-AISI85RROAXO6",5
"B00HX0M7SS-ARUHA69S4BBW2",5
"B00I0DMFGQ-A2UE867RGYMCC6",4
"B00I0DMFGQ-A2V3088RUF9TX",5
"B00I0DMFGQ-A3N5FT7A7VA9PM",1
"B00I0ECBG4-A25A9E74K6J5MT",1
"B00I0ECBG4-AFZRPJXM8T137",1
"B00I0ECBG4-ALWCQCXW56LNC",4
"B00I115OZQ-A26RBJ6EVRO3DA",5
"B00IGGWXUA-A34NDOCY7O206P",2
"B00IKFCHGM-A2D779SR5MT9IF",5
"B00IKFCHGM-AS9U9U8SZWVAM",3
"B00IN8L5Y6-A18M8F3KG7PB44",4
"B00IN8L5Y6-A1Q2LOXGEPKP2J",4
"B00IN8L5Y6-A2FOHHC6T2865T",2
"B00IN8L5Y6-A310A8QZFTTLU2",5
"B00INEIZN4-A1K1MGA6BPDHRU",3
"B00INEIZN4-A2IU2EAE63W31P",5
"B00INEIZN4-A2LO53BOM83QRV",3
"B00INEIZN4-A31DOIC7710NLY",1
"B00INEIZN4-A3A4ZBW6DL6AB4",2
"B00INEIZN4-A3G229BYJGPPWO",5
"B00INEIZN4-AU68N9GZZF41C",5
"B00IVI3H2Q-AMFCCH0HHXKI2",4
"B00IVI3LWM-A2BQUO8RRXC23S",1
"B00IVI3LWM-AVJBILYKY7E21",3
"B00J4TK4A4-A1C3S56Q4DPDKP",1
"B00J4TK4A4-A1T64LZC2XX6Z1",3
"B00J4TK4A4-A1W4Z0HZ2MI74Q",2
"B00J4TK4A4-A2BMWZMXFB6A1R",5
"B00J4TK4A4-A2DA7EEECGNGV",3
"B00J4TK4A4-A2SIIDE3RVBANR",3
"B00J4TK4A4-A37JCKJD7R1UBC",5
"B00J4TK4B8-A10KCZ48G7G4R2",1
"B00J4TK4B8-A145WO360U3MWP",5
"B00J4TK4B8-A14LCN72AZSVMG",4
"B00J4TK4B8-A17VGTJBD5C9D2",3
"B00J4TK4B8-A1NTLPMAP3WZ8F",5
"B00J4TK4B8-A1U0XY3L5VC1PA",3
"B00J4TK4B8-A204XY7EIRY1V2",3
"B00J4TK4B8-A22OUVKMWPYKZ0",1
"B00J4TK4B8-A26L4THQK80EP",2
"B00J4TK4B8-A28Z4PP0JSVTAM",2
"B00J4TK4B8-A2IXCOPBG2AHID",5
"B00J4TK4B8-A2JPE2HIU27MGT",1
"B00J4TK4B8-A2KJJCRK6JFPRH",1
"B00J4TK4B8-A2N9D2JML636J9",5
"B00J4TK4B8-A2R79L2DHHT0IU",1
"B00J4TK4B8-A2SDIYTXA0WZAK",3
"B00J4TK4B8-A2UEE54NKS8AHM",3
"B00J4TK4B8-A3G31KYNG3JW0Y",2
"B00J4TK4B8-A5AVVGHUH6WUK",4
"B00J4TK4B8-A7GJZMZOZO37R",5
"B00J4TK4B8-A8ECQ8JIQ2LBS",1
"B00J4TK4B8-AB0BJ0UORUA16",3
"B00J4TK4B8-AJOS218SHUALX",5
"B00J4TK4B8-AO1OVLL4S9MUV",2
"B00J4TK4B8-AZFGMJR54GJVM",2
"B00J4TK4CC-A1BLVJQZ5EFSHA",5
"B00J4TK4CC-A1GGJB6VLPMBTN",2
"B00J4TK4CC-A383CNN8BDSLHN",5
"B00J4TK4CC-A3DIQTVRY9BL26",3
"B00J4TK4CC-A3SMDIEZBEMR20",2
"B00J4TK4CC-A3VTWWFUWL9JFE",5
"B00J4TK4CC-ATJZDFWALA2FO",1
"B00J4TK4CC-AUWE8JB3N86AC",5
"B00J7Y5T42-A19I6AEPA9OIY5",5
"B00J7Y5T42-A1PJQUDFB28RY8",2
"B00J7Y5T42-A2CQJFNRVQP7Y8",1
"B00J7Y5T42-A2X0SUCI9AZRMD",3
"B00J7Y5T42-A3HPR2DEQ8UKX",5
"B00J7Y5T42-AGHJGPNAY4L2F",3
"B00JB4RQBC-A3GY2M2THAI03Y",1
"B00JB4RQBC-AOQH7NZS4E89Y",5
"B00JB4W5UO-A14UIT8IRFHUSE",2
"B00JB6AJDC-A1ABGP6T1A7U58",5
"B00JB6AJDC-A3TO01O4IYMWDR",1
"B00JB6AJDC-AFX6IQ45GF7CS",5
"B00JB6AJDC-AKLLKVNWTCYN1",3
"B00JB6AJDC-AWCW717ITPQUG",1
"B00JB6AJDC-AYHGMIVZIY24I",1
"B00JFNDLRC-A12WGYN9LNKDDB",5
"B00JFNDLRC-A17PV9TBBULWGQ",4
"B00JFNDLRC-A1KBWTQSF83R61",1
"B00JFNDLRC-A212QGXTAEUVON",1
"B00JFNDLRC-A21S84MRRKVAUN",4
"B00JFNDLRC-A21T099UQ2QU6D",5
"B00JFNDLRC-A2A8RUR7XJY7MW",3
"B00JFNDLRC-A2DFC0P2YYETRV",5
"B00JFNDLRC-A36QVF5114PX1M",3
"B00JFNDLRC-A3UPWU60C87L1D",5
"B00JFNDLRC-AZ6BSNJMC70BZ",1
"B00JKSUHLU-A7EWSXMZW8WUX",4
"B00K15KRV6-A2IB9MFQDB5OKU",2
"B00KH8HNIW-A2P5B2BFFUIHHS",4
"B00KH8HNIW-A3TP1ER601RQ83",2
"B0042ORU08-A101TY8K09OHLP",2
"B0042ORU08-A10C92C2IQWDD5",2
"B0042ORU08-A1U22FK1MGACV9",3
"B0042ORU08-A1ZGRV16FZW23W",4
"B0042ORU08-A22UL4BXTSXSCB",2
"B0042ORU08-A3E2PWO03RS9LS",2
"B0042ORU08-A3JXSBDQMSOJDF",5
"B0042ORU08-A3R60GY5FXDEKM",2
"B0042ORU08-A3VLQ1LYQAW85O",5
"B0042ORU08-A5B30NXYCQ4TY",2
"B0042ORU08-A5IU170FCFND6",2
"B0042ORU08-ADZO7WRGA89EQ",5
"B0042ORU08-AOWMMVRI637UJ",1
"B004B9QNJS-A11VQZKW0FYFGX",5
"B004B9QNJS-A156J2M0D33MFV",1
"B004B9QNJS-A1C92Y2MPG9ZHG",3
"B004B9QNJS-A1G0T9I944G5IU",4
"B004B9QNJS-A1OFCCOYH08I7B",2
"B004B9QNJS-A1QIKPQ75GHHAF",2
"B004B9QNJS-A1QOWCNKY8TQKT",5
"B004B9QNJS-A1SBVLJVBSDWZQ",4
"B004B9QNJS-A1U3WSZD1ME9RH",5
"B004B9QNJS-A1URKHWP5VDNSV",2
"B004B9QNJS-A1Y7FT8VVQQBV1",3
"B004B9QNJS-A215FY58RUSOL0",1
"B004B9QNJS-A22E2O5QXPV59B",5
"B004B9QNJS-A28EU6FLGI5U5H",1
"B004B9QNJS-A2CB734AQBMN8H",1
"B004B9QNJS-A2GLWLZ2W4GRE5",3
"B004B9QNJS-A2H8TAHA594H1D",2
"B004B9QNJS-A2PPP445G4EXVD",1
"B004B9QNJS-A2TP10CBFR3EBI",3
"B004B9QNJS-A354V0PDURA3NR",4
"B004B9QNJS-A398KYEJFRQS6K",3
"B004B9QNJS-A39J645Y25SD0P",2
"B004B9QNJS-A3JSZMAGE3Y1P9",2
"B004B9QNJS-A3Q9HMKRA9RSDB",5
"B004B9QNJS-A3QX25NHUF3426",1
"B004B9QNJS-A3RWA3KHNEYXBP",2
"B004B9QNJS-A3SJEC4D6XSIWU",2
"B004B9QNJS-A5HGC62FWDQFR",3
"B004B9QNJS-A5OI13VX361SA",5
"B004B9QNJS-A5R21IOWQ9EDQ",3
"B004B9QNJS-A8WWNJIKFJNXZ",1
"B004B9QNJS-AABHTVUGVE2VP",4
"B004B9QNJS-AGDIDMTZYHG5",5
"B004B9QNJS-AHOTUNOF9DGIR",3
"B004B9QNJS-ALD198KW9D0J0",1
"B004B9QNJS-ALE7AD6L3X1EI",2
"B004B9QNJS-AP1T3VRYEE7EU",2
"B004B9QNJS-AQC6NQSQJ5XV8",3
"B004B9QNJS-AQZZO2X6F2465",5
"B004B9QNJS-ARKQD9Z1VPOV2",3
"B004B9QNJS-AS6FT0KK6PURV",5
"B004B9QNJS-AVBOXCPMZ8YT7",4
"B004EUJD9Q-A1AHFQKXPTPDHS",3
"B004EUJD9Q-A1KCEFF3WHZE5C",2
"B004EUJD9Q-A1NMFLEGNF9AVF",3
"B004EUJD9Q-A1P39GC00D6Z1M",2
"B004EUJD9Q-A1SFLGQVEQQFA7",5
"B004EUJD9Q-A1YEB13KNK321N",2
"B004EUJD9Q-A20Y6E44KUDC0S",3
"B004EUJD9Q-A27QRR20TWJBZ8",2
"B004EUJD9Q-A2NVZT35MX2YN7",5
"B004EUJD9Q-A2OICDDIR429CX",1
"B004EUJD9Q-A2WQ1BQEXHOBYY",2
"B004EUJD9Q-A2ZI7Y304QGV66",3
"B004EUJD9Q-A3AI7V9J0HJ708",3
"B004EUJD9Q-ANAC4WP7TMSQ4",2
"B004EUJD9Q-AW9HPEYNPHHWC",1
"B004H23JXW-A10PY1FLXOUU3P",5
"B004H23JXW-A13MAA3BXMIXK",5
"B004H23JXW-A166CXXZJOMEO4",4
"B004H23JXW-A19JLUVV3196ZS",5
"B004H23JXW-A1FGL4EVFAAX83",5
"B004H23JXW-A1FPURO1UXZD55",4
"B004H23JXW-A1JADRAB00PC4A",2
"B004H23JXW-A1NVPTJRCQZRUR",2
"B004H23JXW-A1PMI8J0HLAOVA",4
"B004H23JXW-A1QRJZD2990BA9",5
"B004H23JXW-A1SYZMDUUXG5XL",5
"B004H23JXW-A1TF4OHSCHL66B",4
"B004H23JXW-A1TWE4T73ROD19",5
"B004H23JXW-A1WMK9WYXVH751",5
"B004H23JXW-A1ZAFUWUHKLYZ0",4
"B004H23JXW-A1ZNBXK5TDZ89C",4
"B004H23JXW-A21KCO0LZXCWPG",4
"B004H23JXW-A21O9F22GXEPIA",2
"B004H23JXW-A256G8ZK02CTX",2
"B004H23JXW-A2BI10Q0HFGP0G",5
"B004H23JXW-A2D8O3QWZAAHS7",2
"B004H23JXW-A2EP46C9LAXWUM",3
"B004H23JXW-A2GLXMB5CKS2ZK",5
"B004H23JXW-A2GWMH2CLV0EHY",4
"B004H23JXW-A2JZTU7INQV7EC",5
"B004H23JXW-A2MO6MHXIC1RA8",5
"B004H23JXW-A2NKUZV3AJ8K7Y",3
"B004H23JXW-A2SR11W02FGLQJ",5
"B004H23JXW-A30F7EK2VICYDM",4
"B004H23JXW-A30WIK8E8GNSQL",4
"B004H23JXW-A30YR2F85I3GIM",3
"B004H23JXW-A32H2Z6ZMAF14Z",5
"B004H23JXW-A34RFK7AW2U8LG",5
"B004H23JXW-A38MTDDHAYMKHX",5
"B004H23JXW-A3COMXR2RSWBQT",3
"B004H23JXW-A3DA5TSQ8G6B5F",1
"B004H23JXW-A3H0R5ME2Q8ZLJ",5
"B004H23JXW-A3KLOV28HPLBLO",5
"B004H23JXW-A3LW5LKHI4CYAN",4
"B004H23JXW-A3OMQTDQOLP1UP",5
"B004H23JXW-A3SN3JPCISITA7",1
"B004H23JXW-A3UG4Q3XDEA0FM",5
"B004H23JXW-A3UVJDRB1CJXJZ",5
"B004H23JXW-A5SMYZMKT4YU6",3
"B004H23JXW-AA1FZV5EYV1SJ",5
"B004H23JXW-ABH3V1NTGLPTY",5
"B004H23JXW-ACPQ6MJMUDZL9",5
"B004H23JXW-AF8YUZSKMHPTT",5
"B004H23JXW-AH9NWJ8F0WWMP",4
"B004H23JXW-AII2H4VQLP46A",3
"B004H23JXW-AK2U1I3B5W6CO",5
"B004H23JXW-AT2MDJM64OEBV",5
"B004H23JXW-AXDDTH22II5XA",5
"B004H23JXW-AYVB1NYM4G9FR",5
"B004H23JXW-AZ13ODJM2K2UC",5
"B004OQDXRS-A2C9K2NSJ49X6Z",2
"B004QR0BG6-A13FXVNL077I3P",2
"B004QR0BG6-A191ZQI1ZO3Z6D",4
"B004QR0BG6-A19CGV7RBYB60N",5
"B004QR0BG6-A1RT6I511DWAL5",5
"B004QR0BG6-A1SU14Y0TDWHCG",5
"B004QR0BG6-A1YYK150BDG9PX",4
"B004QR0BG6-A2378BBK7IPJC3",5
"B004QR0BG6-A28R6UZRGJF7E8",2
"B004QR0BG6-A33WR9VBRKIFVX",4
"B004QR0BG6-A3R418DJN140WF",2
"B004QR0BG6-AUDQ6ELF1N4C8",1
"B004U3HZMO-A10PP8HWQCSTBW",2
"B004U3HZMO-A18XZ7L7YZM63R",2
"B004U3HZMO-A1XJY6RS0YPF02",1
"B004U3HZMO-A1ZSF3IYZIXK96",2
"B004U3HZMO-A226LPEQ6C0P5Y",1
"B004U3HZMO-A22ROWQ3SMMSKS",3
"B004U3HZMO-A2BY1OSOVR630J",2
"B004U3HZMO-A2CGO3GB4BZPEZ",2
"B004U3HZMO-A2EBRKO7IY6YZ",5
"B004U3HZMO-A2F3ZHZEKGYS0V",2
"B004U3HZMO-A2MCZC0DIF6GSG",3
"B004U3HZMO-A2PU2YR8VGB3R",2
"B004U3HZMO-A2RNF3YZ9N1MC4",5
"B004U3HZMO-A2Z6KOH8N2DMF6",2
"B004U3HZMO-A3III98UN8SDZC",2
"B004U3HZMO-A3NUVCF2BAZBD",2
"B004U3HZMO-A3OC5435FEQ77Z",1
"B004U3HZMO-A3SEKOGZIKDAAR",5
"B004U3HZMO-A5GQAG6HL1NPZ",5
"B004U3HZMO-A5RQSOIYSSP3S",3
"B004U3HZMO-AHQNVHYYDUEBD",5
"B004UI7AWO-A2604843LXM7UC",2
"B004UI7AWO-A2ELH920QQGII4",4
"B0055DSUZY-A2ND7JIF2EIZH7",4
"B0055DSUZY-A2ZWZD4XLLHFLQ",2
"B00578HQAW-A137VAGSKIH58",1
