"","V1"
"B001UBB9GM-A35HGVKBL85XC8",1
"B001UBB9GM-A35MDK6Y66NTAV",5
"B001UBB9GM-A36AJBI7C524HP",5
"B001UBB9GM-A38UP3QX011NQ6",5
"B001UBB9GM-A3E2PVKIP99ZU7",1
"B001UBB9GM-A3FP7FQ1XL831C",5
"B001UBB9GM-A3G3EXI956T6V",5
"B001UBB9GM-A3GS4CHUYQUGG2",5
"B001UBB9GM-A3IL4AI4VACA2U",3
"B001UBB9GM-A3KD1TQ46FLL4G",4
"B001UBB9GM-A3KK5ZI3OB7LRF",2
"B001UBB9GM-A3L5W2GUDYV7QN",3
"B001UBB9GM-A3MCAWSAN9936L",1
"B001UBB9GM-A3QUJDAKNYEJMI",3
"B001UBB9GM-A3SJRFKP0QA7UP",1
"B001UBB9GM-A3SVAG3JYAYXRB",5
"B001UBB9GM-A3U3C0F347UI4X",2
"B001UBB9GM-A3V6LC5DO2EEW5",1
"B001UBB9GM-A55GFOVO4SEAG",2
"B001UBB9GM-A5STWHXYRZM0D",3
"B001UBB9GM-A8J7BL7VE31TX",2
"B001UBB9GM-A8PS9SFKWHG9E",3
"B001UBB9GM-A9D04RGYNL43U",3
"B001UBB9GM-A9FCPS3QG3AEV",2
"B001UBB9GM-A9FYC1VKJS3CL",2
"B001UBB9GM-AAIIWSY23GA8W",2
"B001UBB9GM-AAZVGCLDSOF5V",3
"B001UBB9GM-ACJI9OBN1EZ03",5
"B001UBB9GM-ACQRC43OO6KEZ",5
"B001UBB9GM-AENH0YSAQV266",2
"B001UBB9GM-AF1B5HWQ40KQJ",3
"B001UBB9GM-AKL5FK5J1CH0K",1
"B001UBB9GM-AMI6M7PLCZLTL",2
"B001UBB9GM-APYXV8Q6KS8UL",5
"B001UBB9GM-AQ70YZ2ZE295J",1
"B001UBB9GM-AQ7MEATRTJWMW",2
"B001UBB9GM-AS8KBEBLGHAV3",2
"B001UBB9GM-ASXY86CE3832X",1
"B001UBB9GM-ATGRYU8TODCFP",5
"B001UBB9GM-ATHN9WSVNLR4F",5
"B001UBB9GM-AW07BKONKXR9O",5
"B001UBB9GM-AX2JQ28YKBSN2",1
"B001UBB9GM-AYS5DNHPNFX8Y",4
"B001UBB9GM-AZ0MA3A14OUSD",2
"B003U6628A-A19XC2BDBCXH17",1
"B003U6628A-A1K9EY5C6TNXMD",5
"B003U6628A-A1SHGF8RHBSOQG",2
"B003U6628A-A1WTQQ1NJZJ34W",5
"B003U6628A-A1XJ77KYNQZ0X4",4
"B003U6628A-A2AI4AMCPIQHA3",1
"B003U6628A-A2AVHZK9TZHO6F",3
"B003U6628A-A2C52A46OWD9JG",5
"B003U6628A-A2JVUF30TP1DU0",2
"B003U6628A-A2VEPKBE79R9O1",4
"B003U6628A-A31KZF47ASLMNJ",5
"B003U6628A-A367IXAJTRTTOD",5
"B003U6628A-A39GF8B5SOPNTV",5
"B003U6628A-A3KOMS963Y7178",5
"B003U6628A-A5YH5RDAQO3B",4
"B003U6628A-A6DUY9EV2IE9X",5
"B003U6628A-ALW50FD0PMDRX",5
"B003U6628A-AZN81XO7MK5BZ",3
"B004HD2RKM-A1J4Q7M53UJKV2",2
"B004HD2RKM-A1MSU54JUQL3V4",2
"B004HD2RKM-A1SFPDXV4BW4V2",5
"B004HD2RKM-A1T30DX16WS21W",2
"B004HD2RKM-A2IWG8YFK9QHPV",5
"B004HD2RKM-A2SEEUNINDJ7UP",4
"B004HD2RKM-AJJ77PI8FS07G",5
"B004ZLV50E-A12SC53EMD4YBG",2
"B004ZLV50E-A14TY1Q0VTO6ZF",2
"B004ZLV50E-A1897EYRUTMKKI",5
"B004ZLV50E-A1A4GYD5IT6FX7",2
"B004ZLV50E-A1CD2DWPLQC1BB",4
"B004ZLV50E-A1CF8G40VJ27PU",5
"B004ZLV50E-A1IVKJILJZMOO8",1
"B004ZLV50E-A1RHMZ5ZKWC9LU",5
"B004ZLV50E-A1UB807X8VAOEO",2
"B004ZLV50E-A1VB27B9QZNS0M",5
"B004ZLV50E-A1ZCHLQWRAVP89",4
"B004ZLV50E-A231YH8SY782PP",1
"B004ZLV50E-A240PJ508FSVNZ",1
"B004ZLV50E-A26EQOOT86IOZU",5
"B004ZLV50E-A26EX4HEQJECZ4",5
"B004ZLV50E-A27IIPFOBIL9T1",5
"B004ZLV50E-A2CNNBP3AMPHG0",5
"B004ZLV50E-A2LC8HKGE0B98D",5
"B004ZLV50E-A2SIIWIP5OWD36",1
"B004ZLV50E-A336RZSRDAIUD8",1
"B004ZLV50E-A35081WF3CDT43",4
"B004ZLV50E-A35MSJIJJG9UWA",5
"B004ZLV50E-A35SZRBVJCY14X",2
"B004ZLV50E-A35VSSB9805MVP",5
"B004ZLV50E-A3CIXT3TQGG28X",1
"B004ZLV50E-A3D9HW85538MJS",2
"B004ZLV50E-A3E3J10MMPLVYR",1
"B004ZLV50E-A3GLR1EUFLC8B0",4
"B004ZLV50E-A3HCL5SKS5P6KE",1
"B004ZLV50E-A3KNVQIXMRLHLB",2
"B004ZLV50E-A3KXEEXJ8Z64VD",5
"B004ZLV50E-A3Q4LFR805RXME",4
"B004ZLV50E-A3QMFW0GOXGSC0",5
"B004ZLV50E-A3R60NPC26D75Q",1
"B004ZLV50E-A3R6C2NMCL2697",5
"B004ZLV50E-A3RBY7O7I8CF8V",5
"B004ZLV50E-A6KNZG9YFCY6G",1
"B004ZLV50E-A8T4B35AUELET",3
"B004ZLV50E-ABHR1A517BN4U",2
"B004ZLV50E-ACHBWNW0VXDEF",5
"B004ZLV50E-ADK3LS9IKY3NF",1
"B004ZLV50E-AE7X8BYDZBNIS",5
"B004ZLV50E-AFQGZ49VK3J2H",3
"B004ZLV50E-AFT4Z7WP1UR9B",4
"B004ZLV50E-AGV92N6Q0OFZ3",1
"B004ZLV50E-AIA3BKKOTA2ON",5
"B004ZLV50E-AL2FAX3HZY0HO",3
"B004ZLV50E-AT4S516XMKUMA",4
"B004ZLV5AY-A11Y0KUM833CLU",2
"B004ZLV5AY-A19ZMCTERCFM0F",4
"B004ZLV5AY-A1BC9AUVA4BTAE",4
"B004ZLV5AY-A1H68U376T61UD",4
"B004ZLV5AY-A1HK9HHMVEKDD",4
"B004ZLV5AY-A1IGBDYOZPOKWW",5
"B004ZLV5AY-A1J0PWEL3XSGR7",2
"B004ZLV5AY-A1QZOXUAYK9EZU",2
"B004ZLV5AY-A1TKKYGOJQ4NQ9",4
"B004ZLV5AY-A1Z748OBUE0WLW",4
"B004ZLV5AY-A20UF9X7YAKUDU",4
"B004ZLV5AY-A23T5U3TA6J9Q7",4
"B004ZLV5AY-A24ZQ0ZQI8OLNV",4
"B004ZLV5AY-A2A9YSQ2A7S81U",2
"B004ZLV5AY-A2FBD3A4TBXMBG",2
"B004ZLV5AY-A2LPJ11ZNL8CA8",5
"B004ZLV5AY-A2M4QTNVVZOS9L",1
"B004ZLV5AY-A2MBKOQYGMI6JK",5
"B004ZLV5AY-A2PFBOPY8AL3CF",4
"B004ZLV5AY-A2YXKVT4T25BFF",1
"B004ZLV5AY-A370Q77M8Q66P7",5
"B004ZLV5AY-A3A8DJFSQOJTHW",2
"B004ZLV5AY-A3GRHQM55BN52I",1
"B004ZLV5AY-A3ICCA25R2CADD",3
"B004ZLV5AY-A3JUZKNQUT82N3",1
"B004ZLV5AY-A3LBFLCKFW2WXD",5
"B004ZLV5AY-A3Q5Z1N50VGUVL",4
"B004ZLV5AY-A7SZKNCJXG64E",5
"B004ZLV5AY-AI6SQ4I2NJD4N",5
"B004ZLV5AY-AKJZU2OSUNG52",5
"B004ZLV5AY-AL8LIQHB1256L",5
"B004ZLV5AY-AQ080X7RUNJ69",2
"B004ZLV5PE-A129MRWJYAS3FM",5
"B004ZLV5PE-A12H6FZ07Y5TQD",4
"B004ZLV5PE-A14SI32XJIXUHK",5
"B004ZLV5PE-A15Z32VLVAERCV",5
"B004ZLV5PE-A17WJGT64WWA6Q",2
"B004ZLV5PE-A1A4K2L0XPK2PT",1
"B004ZLV5PE-A1CL0M4OM75KRV",5
"B004ZLV5PE-A1DFFIFYGCA751",5
"B004ZLV5PE-A1F16MNJX20H1J",4
"B004ZLV5PE-A1HIMQ9HALVJK1",2
"B004ZLV5PE-A1KBGF1Z761NVA",3
"B004ZLV5PE-A1L6YT2W4XT5QO",3
"B004ZLV5PE-A1N03QP1NJ5K6F",5
"B004ZLV5PE-A1N3V64XEG7AR7",5
"B004ZLV5PE-A1OO21ILOZ7QJZ",5
"B004ZLV5PE-A1QAG5AFPTCF03",4
"B004ZLV5PE-A1RMCLSYJ7EUGV",2
"B004ZLV5PE-A1RYPOJFOJF70P",2
"B004ZLV5PE-A1SFTUZWWVWSF9",5
"B004ZLV5PE-A1W5SO3TPHN133",4
"B004ZLV5PE-A1W8R6M2W4X884",5
"B004ZLV5PE-A1WPREP1NIQTE9",4
"B004ZLV5PE-A1WV04XFB00642",5
"B004ZLV5PE-A234J25L1GIFDK",5
"B004ZLV5PE-A24E0J2CEEBYZ5",2
"B004ZLV5PE-A24LFA8RA5BNAW",1
"B004ZLV5PE-A25A6D1RP6CGY0",4
"B004ZLV5PE-A25NWC2WRAE85H",5
"B004ZLV5PE-A25X24PZSVRH48",1
"B004ZLV5PE-A28MUC4C6QRUE1",1
"B004ZLV5PE-A2A2BQ6YEOT2DV",3
"B004ZLV5PE-A2BNKA8L58SFTC",2
"B004ZLV5PE-A2D0ASP31RTPQ2",1
"B004ZLV5PE-A2E6XVD0DLFWVA",4
"B004ZLV5PE-A2F9DUA49MZI55",2
"B004ZLV5PE-A2GUR2ENGOX1PL",5
"B004ZLV5PE-A2HMAR4KITODQC",4
"B004ZLV5PE-A2JOHOF5OIG22J",1
"B004ZLV5PE-A2KBCCAOV3O6A1",3
"B004ZLV5PE-A2NWGSPM9BCU6W",2
"B004ZLV5PE-A2PRQMVC0VZPFT",2
"B004ZLV5PE-A2Q962Q02MX2SN",1
"B004ZLV5PE-A2RFNHWCGSRBRU",2
"B004ZLV5PE-A2WR4ZNW3PH434",1
"B004ZLV5PE-A2X26XA3VGVRZ4",2
"B004ZLV5PE-A2ZFDG33AJI61M",4
"B004ZLV5PE-A32GZRSXCS3O8T",2
"B004ZLV5PE-A34GS8BWJYWB4Z",5
"B004ZLV5PE-A34IEWSNYXJMQL",3
"B004ZLV5PE-A357XAD7XU7BO7",4
"B004ZLV5PE-A36H41XB3ME1OP",5
"B004ZLV5PE-A36IX5R71H8PYM",4
"B004ZLV5PE-A36UTLTO44I63H",5
"B004ZLV5PE-A39ZJ4UTUPTV0Z",5
"B004ZLV5PE-A3BHLUFXVGE7C8",5
"B004ZLV5PE-A3CHTZFD9SMM4S",4
"B004ZLV5PE-A3OAONDMZHCKZZ",5
"B004ZLV5PE-A3PGNZEGR0UFA0",2
"B004ZLV5PE-A3R3VO8RGYDIMA",1
"B004ZLV5PE-A3RBJ9PASGYRA3",1
"B004ZLV5PE-A3T64CMHHBONU6",2
"B004ZLV5PE-A3TJK2HR1L93QS",1
"B004ZLV5PE-A3UNF01JRLPK22",4
"B004ZLV5PE-A6NN0ZLVMN6HX",5
"B004ZLV5PE-A6T2OQ1OVIA9K",4
"B004ZLV5PE-A7B550O7PDKYC",5
"B004ZLV5PE-A7BEGZQ4OJMO0",5
"B004ZLV5PE-A9KU0PPK7O1C9",2
"B004ZLV5PE-A9TLA1N8RU284",1
"B004ZLV5PE-ADYRSYIC6MJKW",2
"B004ZLV5PE-AELWW9KVP059O",1
"B004ZLV5PE-AFRRCQSJ4CZQX",4
"B004ZLV5PE-AG7CDUWXJM48F",5
"B004ZLV5PE-AIKD983S941X4",1
"B004ZLV5PE-AL2KEJYQ5GK05",5
"B004ZLV5PE-AL5RRZF4OT9DW",2
"B004ZLV5PE-AMSWWY3DS0VOZ",5
"B004ZLV5PE-AN7SPY6ME38U8",5
"B004ZLV5PE-ANWLA6S6HBDCT",2
"B004ZLV5PE-AOOZ2PNB570PN",5
"B004ZLV5PE-AQ0HYTRT7NVIN",3
"B004ZLV5PE-AQJI37SCHOZH8",5
"B004ZLV5PE-AQP9CLW0KAV1",5
"B004ZLV5PE-AQS5YSE0UBSPF",2
"B004ZLV5PE-AWND6BPE71WJE",1
"B004ZLV5PE-AY09P3BAI0BEO",1
"B004ZLV5PE-AYFJI48LVGUA5",4
"B004ZLV5PE-AZ4LEVRW265TA",5
"B004ZLV5PE-AZL1DMI4YI3ZG",2
"B004ZLV5PE-AZQIC8MQT09IJ",2
"B004ZLV5VS-A136W5DFBLRDZ8",5
"B004ZLV5VS-A16P3HI0N0C8TJ",5
"B004ZLV5VS-A1FEDR7M8HZWSQ",2
"B004ZLV5VS-A1M9XSWTHL3SK9",4
"B004ZLV5VS-A1ODG7TO4JQMBL",1
"B004ZLV5VS-A1ORKHTIYG9SAA",4
"B004ZLV5VS-A1USXAY8YSR7T6",5
"B004ZLV5VS-A1VHU7KOHI4A2W",3
"B004ZLV5VS-A1ZVDIGH5NC2AK",5
"B004ZLV5VS-A22XYD2HL1M980",4
"B004ZLV5VS-A233U0DATTJGCW",1
"B004ZLV5VS-A259WW4Z7C5FV1",2
"B004ZLV5VS-A2AK2DXPMGXVAS",5
"B004ZLV5VS-A2ALBULC1ZNGWZ",1
"B004ZLV5VS-A2C25J87B8P5BQ",2
"B004ZLV5VS-A2GOC7KEB5C4Y2",5
"B004ZLV5VS-A2SXN1BL26SHLO",3
"B004ZLV5VS-A2UXQXI4M7LCE3",2
"B004ZLV5VS-A3534NTK11KRLM",4
"B004ZLV5VS-A36EXGH0R313MJ",3
"B004ZLV5VS-A36R4BO1IN8E82",4
"B004ZLV5VS-A38KG3Y9SWI5UB",1
"B004ZLV5VS-A3CKALHK2VU2MI",1
"B004ZLV5VS-A3F5TV917K3G4P",4
"B004ZLV5VS-A3HHQ6OHPX2G90",5
"B004ZLV5VS-A3KV5ZT0O251UF",3
"B004ZLV5VS-A3OTDVQKKG45R7",4
"B004ZLV5VS-A6DRCYV4WLKJ",1
"B004ZLV5VS-ACVU5087ZQWLD",5
"B004ZLV5VS-AE31ACAAZHEN3",5
"B004ZLV5VS-AMRVMHCS7AB4I",5
"B004ZLV5VS-ASZWLCS13KT6Z",5
"B004ZLV5VS-ATJJWV0XKDV40",5
"B004ZLV5VS-AZR7NYAE72BNE",5
"B004ZLYBH8-A12M2BO7WG1E10",3
"B004ZLYBH8-A18QUCAO9SJ788",3
"B004ZLYBH8-A3D911KTGRWHTF",3
"B004ZLYBMI-A10EN7WFRU9Q7W",5
"B004ZLYBMI-A10TZBXYA0DD7L",5
"B004ZLYBMI-A14BWDT1X7ZJP2",5
"B004ZLYBMI-A15EO404LLOPTV",1
"B004ZLYBMI-A1717FM6D7I47R",2
"B004ZLYBMI-A1B5EV8KUEWR61",3
"B004ZLYBMI-A1ELXIVSBCXE1D",2
"B004ZLYBMI-A1NSU7F67KMB29",1
"B004ZLYBMI-A1Q6BOR5330SR4",4
"B004ZLYBMI-A1VGLOWH00NCPZ",1
"B004ZLYBMI-A296IPURXTX4OI",2
"B004ZLYBMI-A2B08S6ULLUW3C",4
"B004ZLYBMI-A2D36GTJW9CSN7",1
"B004ZLYBMI-A2DB3UFWUHNQNT",1
"B004ZLYBMI-A2EKC0OJ8JS51E",3
"B004ZLYBMI-A2HXPRXYOOMJF2",2
"B004ZLYBMI-A2R0F8ZBXQT9JN",5
"B004ZLYBMI-A2WIN7XU8DSH3L",5
"B004ZLYBMI-A37C4XWN69452U",5
"B004ZLYBMI-A39N6FOVWCEVXB",2
"B004ZLYBMI-A39OJ86B7JDPOE",1
"B004ZLYBMI-A3FKSB2I654Q1P",3
"B004ZLYBMI-A3J674E4GWKNWC",1
"B004ZLYBMI-A3LFP9WOUNHOBZ",2
"B004ZLYBMI-A3LIKZ9K770KRI",5
"B004ZLYBMI-ADHMK17ME29ST",3
"B004ZLYBMI-AHJCDN7EZGTLN",1
"B004ZLYBMI-AJ0YFWLUU7MTV",5
"B004ZLYBMI-AL91B37LEQ6PL",5
"B004ZLYBMI-ASH17ELXPQU0Y",5
"B004ZLYBMI-AYFJI48LVGUA5",2
"B004ZLYBMI-AYYDBTEJJHJ1M",5
"B004ZLYBQ4-A04639033BX07L56GAXV9",5
"B004ZLYBQ4-A1091ZOEPD7RJ9",4
"B004ZLYBQ4-A119EVZWQ5VD6V",2
"B004ZLYBQ4-A132XUR1VKJ5AB",3
"B004ZLYBQ4-A146RRGFQYLJ6P",2
"B004ZLYBQ4-A1C54Y4QVC2S68",4
"B004ZLYBQ4-A1FHP6DR6GQOR2",2
"B004ZLYBQ4-A1H4CPBH0IDA76",2
"B004ZLYBQ4-A1JZRY0WZ7QPWJ",1
"B004ZLYBQ4-A1L8WRN6OBOMYH",1
"B004ZLYBQ4-A1OTXSN76O3QJJ",1
"B004ZLYBQ4-A1OZ1OSAV0TG7A",5
"B004ZLYBQ4-A1S5B0F180YGCX",2
"B004ZLYBQ4-A1UHDIC5VKFLCT",1
"B004ZLYBQ4-A1VKSTVSMV1KGE",2
"B004ZLYBQ4-A1WJNPKD4MFU4H",5
"B004ZLYBQ4-A1Z9HPZPXXAINJ",1
"B004ZLYBQ4-A21LVWYTT0R8AC",1
"B004ZLYBQ4-A24Q6RBFXOMMA2",1
"B004ZLYBQ4-A26W5GEN7AW6LD",1
"B004ZLYBQ4-A2B4UGRNPQW2D2",2
"B004ZLYBQ4-A2KV3WTPJHITB9",5
"B004ZLYBQ4-A2LIDHZVBKRSFY",1
"B004ZLYBQ4-A2MGK1WSSXL628",2
"B004ZLYBQ4-A2P6VHQQIOGRK5",4
"B004ZLYBQ4-A2QQ8A5X19078X",5
"B004ZLYBQ4-A2R115Z8ONIQRB",2
"B004ZLYBQ4-A2VFT4JF39HALX",2
"B004ZLYBQ4-A31JB07PK80M37",1
"B004ZLYBQ4-A39DVR3LW4V83Q",1
"B004ZLYBQ4-A3BBD5NJ6FTN8Q",3
"B004ZLYBQ4-A3CXIVYAKRJFO5",4
"B004ZLYBQ4-A3E7THWH0B6EPQ",1
"B004ZLYBQ4-A3FWVPLJG9WG4Y",3
"B004ZLYBQ4-A3H3QJSYYKOXWY",4
"B004ZLYBQ4-A3I1HBUE7YR049",5
"B004ZLYBQ4-A3IXEZD5E7Q60D",2
"B004ZLYBQ4-A3J98SLKT3IXE4",5
"B004ZLYBQ4-A3JI8U7EZC0ZIW",5
"B004ZLYBQ4-A3PBFFOJZF04JK",1
"B004ZLYBQ4-A3PFSBFEFF7500",2
"B004ZLYBQ4-A3S0BD1D534Q3T",5
"B004ZLYBQ4-A3TNHFFNS9Z96O",5
"B004ZLYBQ4-A4HAHHL9IWWDP",3
"B004ZLYBQ4-A6UMRDQ9HFPX5",5
"B004ZLYBQ4-A8AUDTPBNSMJO",3
"B004ZLYBQ4-AAZU5D1C9F1OW",2
"B004ZLYBQ4-AC5RZKL2HY8OT",1
"B004ZLYBQ4-ADJGFB1ND2MKX",2
"B004ZLYBQ4-ADO4ZEZ35UCVZ",2
"B004ZLYBQ4-AG1FX5XN5XY3N",1
"B004ZLYBQ4-AMB00OK2CSR8D",4
"B004ZLYBQ4-AVRJ25XMHZQE1",4
"B004ZLYBRI-A1913SKF2ZYEBJ",1
"B004ZLYBRI-A1JL9Z4DXAWYRL",4
"B004ZLYBRI-A1Y4TQ2K17WO7P",5
"B004ZLYBRI-A2PF4E847ZH2ZO",5
"B004ZLYBRI-A3492W7TR7EHIN",2
"B004ZLYBRI-A3A26CWB0QWMVL",4
"B004ZLYBRI-A3IGEUJ5MUZDEY",4
"B004ZLYBRI-A3Q8DC1WFMTLNA",4
"B004ZLYBRI-A3VCTO3NI0KKZH",5
"B004ZLYBRI-AK7NLZAWYAK96",5
"B004ZLYBRI-AY21BVSJYP7VE",2
"B00598BY6W-A12KDKZGZML97K",5
"B00598BY6W-A15AKD9B074B0N",3
"B00598BY6W-A15BXMM39LEXH3",5
"B00598BY6W-A19XFUVLGO3SZU",1
"B00598BY6W-A1CCMXAEBIR8RY",3
"B00598BY6W-A1CL3EBIHGBSDK",5
"B00598BY6W-A1CMPD1UYBFIF1",3
"B00598BY6W-A1DW08SXELJB2G",4
"B00598BY6W-A1E3L17KTUHUTS",2
"B00598BY6W-A1E3QUUA9H90VG",3
"B00598BY6W-A1F4GC9DWVGIOB",2
"B00598BY6W-A1FNWBDPRZ9BOW",1
"B00598BY6W-A1IBTA6ENCN4JV",4
"B00598BY6W-A1JLNM25RUTYGU",1
"B00598BY6W-A1OAHE639XDZVS",1
"B00598BY6W-A1OJ03CZ2KHCX",5
"B00598BY6W-A1OY9DICNZ1ON0",5
"B00598BY6W-A1SMEDTKA018A0",4
"B00598BY6W-A1T3VR1WT7EH76",2
"B00598BY6W-A1TYQ17KUSL0J",5
"B00598BY6W-A1UKSQ5JW9S808",5
"B00598BY6W-A1ULQ1H15ZFTCA",4
"B00598BY6W-A1VP6LAPL8JVXT",5
"B00598BY6W-A1XT9NP58X8YSG",4
"B00598BY6W-A1XV7GXND6M92Z",5
"B00598BY6W-A1Z81K70F1J4EL",5
"B00598BY6W-A1ZCHLQWRAVP89",4
"B00598BY6W-A2096NTAUEU09G",4
"B00598BY6W-A20B7QM0V444ET",1
"B00598BY6W-A21FDT7ANRUGP1",3
"B00598BY6W-A25VDL26IXR3KF",5
"B00598BY6W-A26AD1AR10ZYEJ",2
"B00598BY6W-A28JQRNQJ7ACQE",1
"B00598BY6W-A2AA4VNNGZ272C",3
"B00598BY6W-A2CX8Q58LLGSGC",1
"B00598BY6W-A2EC281GO5J19W",1
"B00598BY6W-A2ODSF0923OKRE",2
"B00598BY6W-A2PM1JPS3KZGVO",5
"B00598BY6W-A2QD7LQ3I1A6XQ",5
"B00598BY6W-A2QFBJBUXUWYXA",5
"B00598BY6W-A2VAAK6DOW9YYF",1
"B00598BY6W-A2Y8GHW1F7V8VX",5
"B00598BY6W-A2ZC43HB2RA8N8",3
"B00598BY6W-A30EVA1BX1LZTZ",4
"B00598BY6W-A34EKYQHAZ2N8E",1
"B00598BY6W-A34XOITK532872",4
"B00598BY6W-A35L5JV1YPHNJK",1
"B00598BY6W-A38LJVHLN3CRAB",5
"B00598BY6W-A38SV53U5TPL2C",2
"B00598BY6W-A39P2X55HFQYCM",2
"B00598BY6W-A3C7S8C38HLOQ1",5
"B00598BY6W-A3EDDJCJ4BHQJR",4
"B00598BY6W-A3FZS7F5SW71ON",5
"B00598BY6W-A3IZLWMEBDRWLW",4
"B00598BY6W-A3KGY854ESIIHZ",4
"B00598BY6W-A3LWV4B2ZTBDQ0",1
"B00598BY6W-A3MK7D1794XASF",5
"B00598BY6W-A3O2MUQSSF9RFA",1
"B00598BY6W-A3U130OMO29UCR",5
"B00598BY6W-A3UE9EX1J53GNV",2
"B00598BY6W-A3UTQ4BHL4UHCG",1
"B00598BY6W-A6GXLI9R7YG4D",5
"B00598BY6W-A6HQ58S4H2HQ1",1
"B00598BY6W-A6PTE62OJ8HMQ",2
"B00598BY6W-AB22PQGJX03WW",1
"B00598BY6W-AB5NV2YMKYSCL",5
"B00598BY6W-ADOFEJZRHQUS8",5
"B00598BY6W-AE0U7FXOZRTIF",1
"B00598BY6W-AG45EJUMBQEL1",1
"B00598BY6W-AH3M5XTI7EDLS",5
"B00598BY6W-AIYDRP6ZAZPQE",1
"B00598BY6W-ARCWQYL7QT20U",4
"B00598BY6W-AT024H32321YE",5
"B00598BY6W-ATOPKS43UMX0M",1
"B00598BY6W-AVJ1VEN4PHWMI",1
"B00598BY6W-AVMC2V6RKQQW2",5
"B00598BY6W-AVY3B9OVF6055",1
"B00598BY6W-AVYOT21A4FYNW",4
"B00598BY6W-AWWIA4730JQLK",2
"B00598BY6W-AX58RQ1W54JO8",2
"B00598BY6W-AXVCEGJTS1G11",2
"B00598BY6W-AZLMENZSIFCKM",4
"B005SSAXSI-A0085981OPK4A5A0J73F",2
"B005SSAXSI-A1058RFLHI01OL",5
"B005SSAXSI-A11KBMAYQTYRFS",3
"B005SSAXSI-A11YOE7G5PONJV",4
"B005SSAXSI-A14DFLKJVCU3MJ",2
"B005SSAXSI-A14H8Z5G4NM22B",5
"B005SSAXSI-A14QNC9FDVJTYQ",1
"B005SSAXSI-A18GAH4VAPGD93",4
"B005SSAXSI-A1A9B0R8OXVA4C",2
"B005SSAXSI-A1CCZD87DL4KKX",5
"B005SSAXSI-A1CIBFY69VDGFI",5
"B005SSAXSI-A1CSWRMDBG8NWY",1
"B005SSAXSI-A1DH5LAGP49X01",3
"B005SSAXSI-A1EW8BR0J82V9Q",1
"B005SSAXSI-A1IY64AJHXZU94",2
"B005SSAXSI-A1JTK9TCGAJFND",5
"B005SSAXSI-A1L65E38PFR9I6",5
"B005SSAXSI-A1M78C1MVR1MMI",4
"B005SSAXSI-A1NJHLU56EE1F2",5
"B005SSAXSI-A1QHHJ7WKHNHJ1",5
"B005SSAXSI-A1SAG0OKHSWALG",5
"B005SSAXSI-A1TA6RXX525T36",5
"B005SSAXSI-A1W82A02HJ2BBX",5
"B005SSAXSI-A1WS9PE6Y63O2X",5
"B005SSAXSI-A1XMHZZHFUSWUC",2
"B005SSAXSI-A21B1WZQZ4ROVK",5
"B005SSAXSI-A25HLE7DZICH1P",2
"B005SSAXSI-A288Q8GUD26BKY",2
"B005SSAXSI-A28MXXCBQUS6N",5
"B005SSAXSI-A28SBPF6KFZ7VL",5
"B005SSAXSI-A2DZMZNPOV9DM2",3
"B005SSAXSI-A2F10B19QVBAIK",5
"B005SSAXSI-A2F315391UXC8F",2
"B005SSAXSI-A2FHL9LZF6XKB8",2
"B005SSAXSI-A2FM2QNSPIG5UR",4
"B005SSAXSI-A2I0BK3DKQ8332",4
"B005SSAXSI-A2JBITLD7YY0AY",2
"B005SSAXSI-A2PBM6HPUW6MKJ",2
"B005SSAXSI-A2PL4GSWBM7CID",2
"B005SSAXSI-A2PPJWVCR7ACSG",5
"B005SSAXSI-A2PPLJA4PG0CQX",1
"B005SSAXSI-A2RONDAAWJD4Z1",5
"B005SSAXSI-A2S8QIBTKHXL4C",1
"B005SSAXSI-A2T5K1STXPC0ZW",1
"B005SSAXSI-A2TYLTC40KWQJ8",1
"B005SSAXSI-A2U6AEWYOOX6HB",2
"B005SSAXSI-A2UJR3OVTXTWJD",2
"B005SSAXSI-A2XHOXEB3WWK7P",3
"B005SSAXSI-A2XKX9PCTINQLJ",1
"B005SSAXSI-A2XQZ6AAZUK0U7",5
"B005SSAXSI-A2YAUP9HT4A0JO",5
"B005SSAXSI-A30NIC7BLGH5DS",3
"B005SSAXSI-A3123CDEICG6C5",5
"B005SSAXSI-A316O65WH5AO5K",2
"B005SSAXSI-A317WGYVOHDHCQ",5
"B005SSAXSI-A32MEF851O3ELK",5
"B005SSAXSI-A33GL2QSVE0Z2G",3
"B005SSAXSI-A34EC5CZY33Y4F",2
"B005SSAXSI-A34YGRFXQSGQ04",5
"B005SSAXSI-A37AYXITL80T4N",5
"B005SSAXSI-A38W5T6TY1OPR9",2
"B005SSAXSI-A39VED9DZ78R8O",5
"B005SSAXSI-A3AMWLBM2167G",2
"B005SSAXSI-A3ELLZB4YIR6NZ",2
"B005SSAXSI-A3FORWAES2OQG1",1
"B005SSAXSI-A3ICFR7J02IUSA",2
"B005SSAXSI-A3J85Q2TMQ0ODU",5
"B005SSAXSI-A3LCLFZ2PK3S6O",5
"B005SSAXSI-A3OK32PECID1ZK",5
"B005SSAXSI-A3PLP4W9PGL1RX",1
"B005SSAXSI-A3TS36DAZWNPAK",5
"B005SSAXSI-A3UWMISUR293OS",2
"B005SSAXSI-A4JL6EYGZ8CIH",2
"B005SSAXSI-A4X03BLIC4FSR",2
"B005SSAXSI-A5EMGUTUVIX5D",4
"B005SSAXSI-A7Z1IKNVEUT2O",5
